// Start Time: Unknown
// Update Rate: Various
// Filter Profile: vru_general (43.12)
// Option Flags: AHS Enabled ICC Enabled 
// Firmware Version: 1.5.1
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
23216	0.784844	-0.280077	10.393377	-0.029305	0.007648	0.006735	-0.801134	-1.669763	-3.287490	1.163525	-0.532846	-7.152205
23220	1.018692	0.247760	9.896036	0.053366	0.044163	-0.012896	-0.808615	-1.661667	-3.290539	1.193339	-0.507023	-7.158823
23224	1.117953	0.342702	9.893395	-0.013305	0.034204	-0.008762	-0.798700	-1.669766	-3.282636	1.184933	-0.486953	-7.163186
23228	0.574517	0.367439	8.901240	0.006764	0.027112	-0.009909	-0.809226	-1.669392	-3.281359	1.188030	-0.470932	-7.168291
23232	0.964325	-0.309185	10.185991	0.035234	0.022270	-0.007473	-0.804006	-1.669559	-3.280848	1.207427	-0.457712	-7.172056
23236	0.576113	0.031037	10.195368	-0.005812	0.021766	-0.001590	-0.803652	-1.677727	-3.296958	1.203279	-0.444852	-7.172455
23240	1.166219	0.023805	10.636311	0.036438	0.011488	-0.005302	-0.798345	-1.677935	-3.298747	1.223355	-0.437834	-7.175104
23244	0.890378	0.094272	9.845613	0.051779	0.040191	-0.006027	-0.808696	-1.674972	-3.299763	1.252221	-0.414364	-7.177809
23248	0.629021	-0.194381	10.278427	0.022409	0.039754	0.002990	-0.800955	-1.675182	-3.296698	1.264221	-0.391257	-7.175347
23252	0.801655	-0.185367	9.861989	0.000103	0.038025	0.003863	-0.803826	-1.680315	-3.294665	1.263439	-0.369152	-7.172404
23256	1.098847	0.341994	8.714394	0.017237	0.030406	-0.009408	-0.801127	-1.683108	-3.299013	1.272523	-0.351243	-7.177158
23260	0.970782	0.125983	8.518442	0.005781	0.024118	0.002697	-0.798257	-1.677975	-3.301046	1.275001	-0.337090	-7.175056
23264	0.828670	0.235101	7.967687	0.003632	0.025494	-0.002013	-0.793738	-1.683157	-3.286751	1.276264	-0.322089	-7.175635
23268	0.734093	-0.046197	7.257196	-0.011834	0.008143	0.001115	-0.803474	-1.683146	-3.306166	1.268656	-0.317066	-7.174643
23272	0.734738	0.493082	7.683484	0.000610	-0.021443	-0.008969	-0.800688	-1.683311	-3.310509	1.268213	-0.328863	-7.179803
23276	0.999933	0.191305	8.734341	-0.006354	-0.013610	-0.007032	-0.805644	-1.683265	-3.317917	1.263774	-0.336198	-7.183754
23280	0.919773	0.599343	9.439730	0.008578	-0.033155	-0.012811	-0.802857	-1.688767	-3.326869	1.267913	-0.354655	-7.191263
23284	0.903626	0.203207	10.165063	0.008346	-0.046317	-0.004877	-0.815993	-1.685640	-3.323542	1.271894	-0.380753	-7.194394
23288	0.847422	0.166178	10.613617	0.038716	-0.004847	-0.004021	-0.800425	-1.683432	-3.317406	1.293269	-0.383104	-7.196511
23292	0.928139	0.081182	9.797773	0.006037	-0.014474	0.003393	-0.805469	-1.683346	-3.322515	1.295892	-0.391067	-7.194505
23296	0.993936	0.543223	9.894434	-0.022008	-0.012933	-0.007840	-0.800420	-1.694108	-3.326625	1.282494	-0.398001	-7.198914
23300	0.840964	-0.309770	10.093823	-0.007185	-0.006410	0.001997	-0.807642	-1.678126	-3.329657	1.277543	-0.401327	-7.197602
23304	0.792749	0.220523	10.122738	-0.012369	-0.017992	-0.006016	-0.803036	-1.680679	-3.315357	1.269661	-0.411185	-7.201028
23308	0.990607	0.342026	9.645005	-0.004751	-0.020709	0.002242	-0.800161	-1.686222	-3.326608	1.266109	-0.422701	-7.199758
23312	0.841922	0.197555	9.496969	0.052264	-0.005702	-0.004494	-0.800165	-1.675546	-3.317390	1.295247	-0.425538	-7.202155
23316	1.040844	0.435469	9.557550	0.015611	-0.011654	0.005920	-0.800254	-1.672837	-3.312786	1.303344	-0.431919	-7.198665
23320	0.826585	-0.076780	9.422723	-0.021309	-0.018991	-0.000957	-0.807647	-1.667450	-3.320439	1.290316	-0.442414	-7.199209
23324	0.673092	0.047141	8.816442	0.016254	-0.022064	-0.010822	-0.802776	-1.672794	-3.315341	1.298857	-0.454540	-7.205445
23328	1.062141	0.196867	9.670244	-0.013852	-0.025226	-0.000474	-0.800079	-1.672917	-3.317384	1.290102	-0.468610	-7.205794
23332	0.990297	-0.338439	9.676305	-0.017568	-0.020868	-0.010943	-0.800165	-1.675546	-3.317390	1.279268	-0.480051	-7.212081
23336	0.818969	-0.165768	10.165518	-0.006361	-0.022514	0.000073	-0.799903	-1.672998	-3.321983	1.274800	-0.492575	-7.212078
23340	0.874052	0.083707	9.418286	-0.020506	-0.012061	-0.008779	-0.797378	-1.681049	-3.326342	1.262275	-0.498999	-7.217012
23344	0.836986	-0.001397	9.101490	-0.009627	0.003614	-0.007269	-0.802251	-1.670367	-3.326831	1.255967	-0.496467	-7.220879
23348	0.782424	0.290987	9.849465	-0.014008	-0.017701	0.016594	-0.794596	-1.673206	-3.323771	1.247039	-0.506438	-7.211348
23352	1.151718	0.486203	9.819120	-0.022526	-0.030438	0.003200	-0.802247	-1.678374	-3.333745	1.233296	-0.523543	-7.209642
23356	1.016339	0.376852	9.721717	0.002143	-0.027684	-0.006544	-0.792422	-1.681094	-3.318934	1.233748	-0.538941	-7.213488
23360	1.071385	0.327471	10.715246	0.006532	-0.011963	-0.005345	-0.797114	-1.681170	-3.333239	1.236690	-0.545355	-7.216447
23364	1.004999	-0.091875	9.981596	0.028697	0.002200	-0.005348	-0.802336	-1.675665	-3.329141	1.252330	-0.543664	-7.219227
23368	0.544927	-0.360892	7.998380	0.063681	0.013962	-0.008250	-0.796676	-1.681372	-3.344735	1.288028	-0.535180	-7.223529
23372	1.087293	-0.239306	10.289862	0.031970	-0.011647	-0.001025	-0.799813	-1.678377	-3.328891	1.305532	-0.541473	-7.224015
23376	0.987351	-0.230455	10.281343	-0.019815	-0.012193	-0.018931	-0.817286	-1.686163	-3.358285	1.293456	-0.547845	-7.234765
23380	0.491694	-0.431341	10.713501	0.013035	-0.029798	-0.003383	-0.801806	-1.683914	-3.349850	1.300123	-0.564492	-7.236842
23384	1.056183	0.243252	10.485825	0.060776	-0.011656	0.005615	-0.802067	-1.689131	-3.347562	1.334092	-0.570870	-7.233530
23388	0.943686	0.129662	10.598362	0.043987	0.016541	0.013642	-0.807027	-1.678409	-3.345752	1.358388	-0.561209	-7.225241
23392	0.940164	0.193770	10.096484	0.034790	0.005874	0.004183	-0.812241	-1.688919	-3.355481	1.377474	-0.557531	-7.222514
23396	1.040896	0.149801	11.161046	0.003211	0.006676	0.006423	-0.804413	-1.689169	-3.354714	1.378453	-0.553422	-7.218493
23400	1.057513	0.335650	10.639894	0.003436	-0.004521	-0.002117	-0.801980	-1.686503	-3.347556	1.379610	-0.555611	-7.219518
23404	0.751621	-0.185552	11.304070	0.047652	0.019196	0.003647	-0.806241	-1.670766	-3.359530	1.406064	-0.544295	-7.216910
23408	0.989778	0.051707	10.166486	0.074778	0.027359	0.002506	-0.802067	-1.689131	-3.347562	1.448069	-0.528288	-7.214834
23412	1.112100	0.068537	9.857564	0.046179	0.030239	-0.003333	-0.801811	-1.673238	-3.340631	1.473715	-0.510549	-7.216051
23416	0.681628	0.317072	9.957921	0.047763	0.039199	-0.000310	-0.812078	-1.662309	-3.337033	1.500254	-0.487722	-7.215395
23420	0.759749	0.469757	9.002863	-0.007433	0.022516	0.011854	-0.799113	-1.673362	-3.342675	1.495112	-0.474631	-7.208017
23424	0.979755	0.140307	9.494433	-0.003825	0.004707	0.003583	-0.788940	-1.670906	-3.332451	1.492079	-0.471617	-7.205643
23428	0.906351	0.313197	10.536860	0.042115	0.019044	0.005284	-0.801898	-1.673198	-3.338332	1.515358	-0.460418	-7.202079
23432	1.061997	0.582502	9.902176	0.016006	0.030329	0.005624	-0.797028	-1.678541	-3.333234	1.523677	-0.442762	-7.198146
23436	0.947936	0.236855	9.900343	0.038832	0.019334	-0.000797	-0.796590	-1.676074	-3.342425	1.545103	-0.431305	-7.198054
23440	0.953992	0.350624	10.338378	0.061830	0.038749	-0.012108	-0.801547	-1.673360	-3.347529	1.579752	-0.408552	-7.204133
23444	0.887642	0.491040	9.943056	0.007252	0.027073	0.003094	-0.806857	-1.667814	-3.341131	1.583069	-0.392725	-7.201681
23448	1.079196	-0.038099	9.508949	0.043926	0.015839	-0.007524	-0.801897	-1.675867	-3.340637	1.607441	-0.383163	-7.205486
23452	0.698434	0.331032	9.337904	0.066652	0.031758	-0.002839	-0.789200	-1.676123	-3.330163	1.644814	-0.364558	-7.206344
23456	0.939441	0.433281	9.881239	0.031542	0.014635	-0.004482	-0.799546	-1.686505	-3.342702	1.662078	-0.355732	-7.208417
23460	1.127003	-0.158147	8.735438	0.038023	0.018715	-0.015934	-0.804504	-1.681121	-3.345501	1.683094	-0.344378	-7.216978
23464	0.860220	-0.142294	7.888513	0.051572	0.019133	-0.007252	-0.793890	-1.681536	-3.349078	1.711842	-0.332928	-7.220554
23468	0.871625	0.211800	8.593779	0.022324	0.005560	-0.003938	-0.799199	-1.678660	-3.344985	1.723822	-0.329306	-7.222462
23472	0.819327	0.073177	9.045244	0.000609	0.015855	0.008019	-0.793890	-1.681536	-3.349078	1.723320	-0.319995	-7.217344
23476	0.773844	-0.114717	9.658127	-0.004164	-0.007570	-0.001617	-0.799021	-1.684079	-3.354193	1.720117	-0.323933	-7.218149
23480	1.033298	0.765921	10.592519	-0.016703	-0.011490	0.010743	-0.799018	-1.689417	-3.358802	1.709690	-0.330328	-7.211941
23484	1.226562	-0.138902	10.792567	-0.001163	-0.015483	0.012629	-0.802326	-1.697017	-3.347578	1.708159	-0.339042	-7.204721
23488	0.687574	0.378596	8.988060	0.067699	0.034849	-0.007497	-0.799453	-1.697222	-3.354220	1.746146	-0.318585	-7.208161
23492	0.977252	0.986951	10.118057	-0.031061	-0.004555	0.013170	-0.801279	-1.684157	-3.363645	1.727485	-0.321054	-7.200445
23496	0.838098	0.336888	9.515350	-0.054435	0.002784	-0.003692	-0.817285	-1.688832	-3.360590	1.695484	-0.319027	-7.202260
23500	1.241627	0.026463	9.295952	0.020400	0.011360	-0.001736	-0.809195	-1.683866	-3.362112	1.706354	-0.312123	-7.202809
23504	0.627376	1.132356	7.646696	0.009693	0.002053	0.000400	-0.804240	-1.683912	-3.354703	1.711084	-0.310585	-7.202293
23508	1.029375	0.151584	9.092884	-0.018277	0.010335	-0.009600	-0.798938	-1.673443	-3.347273	1.699818	-0.304133	-7.207363
23512	0.664060	0.258496	9.680530	-0.005965	-0.009168	0.014387	-0.796590	-1.676074	-3.342425	1.695534	-0.309258	-7.199027
23516	1.006889	0.596765	9.956414	-0.063921	-0.005576	-0.002982	-0.806589	-1.675942	-3.354943	1.658098	-0.312032	-7.200577
23520	1.057613	0.220721	9.675622	-0.066156	0.000733	0.006860	-0.799113	-1.673362	-3.342675	1.619349	-0.311355	-7.196384
23524	0.815539	0.215904	9.970657	0.000770	0.027559	-0.002615	-0.799199	-1.678660	-3.344985	1.618973	-0.295159	-7.197184
23528	0.761674	0.672164	9.111238	-0.045905	0.008024	0.001276	-0.791108	-1.676362	-3.348812	1.591845	-0.290214	-7.196073
23532	0.979793	0.238278	8.624528	-0.001463	-0.004918	0.002175	-0.788846	-1.684291	-3.346273	1.590179	-0.292696	-7.194654
23536	0.988105	0.355498	8.691563	0.004210	0.001187	0.013646	-0.791283	-1.676282	-3.344213	1.591728	-0.291863	-7.186568
23540	0.738106	0.461582	8.741454	-0.076405	-0.018104	0.001579	-0.799109	-1.681369	-3.349589	1.547126	-0.301886	-7.185697
23544	0.887760	0.173374	8.476784	-0.046172	-0.022914	0.004370	-0.796501	-1.678784	-3.347029	1.519838	-0.314707	-7.183294
23548	0.805056	-0.111514	10.543489	-0.030349	-0.027980	0.002561	-0.798933	-1.684119	-3.356492	1.501621	-0.330401	-7.181998
23552	1.093548	0.072838	9.823524	-0.044962	-0.032207	-0.001395	-0.791104	-1.684370	-3.355726	1.475045	-0.348456	-7.183026
23556	0.884365	0.530263	9.931458	0.002548	-0.016874	0.019878	-0.793711	-1.689624	-3.360590	1.475614	-0.358044	-7.171639
23560	0.925074	-0.087298	9.880763	0.001809	-0.035169	-0.011507	-0.788405	-1.687163	-3.360074	1.475873	-0.377647	-7.178498
23564	0.842160	-0.458144	10.827052	-0.012346	-0.016556	0.010736	-0.799103	-1.694714	-3.361112	1.467937	-0.386918	-7.172341
23568	0.814834	0.220145	9.839614	-0.015087	-0.015909	0.000970	-0.806582	-1.691957	-3.368770	1.458468	-0.395673	-7.171768
23572	1.219167	-0.329139	9.968337	-0.011562	-0.047073	0.010135	-0.814502	-1.683659	-3.360323	1.450983	-0.422412	-7.166397
23576	0.549201	-0.135075	10.612665	-0.020870	-0.016955	0.006039	-0.801017	-1.681609	-3.368237	1.438178	-0.431840	-7.162932
23580	1.026511	0.250011	11.136692	-0.006322	-0.022567	0.011175	-0.806408	-1.689368	-3.371064	1.433686	-0.444555	-7.156604
23584	0.834359	0.112002	10.333549	0.012584	-0.020928	0.007373	-0.806148	-1.681483	-3.371047	1.440042	-0.456277	-7.152431
23588	1.225442	0.113769	10.942920	0.006811	-0.013849	0.004164	-0.804062	-1.689331	-3.363911	1.443104	-0.463899	-7.149995
23592	0.997180	0.778650	11.070820	0.026724	-0.013185	0.004244	-0.811632	-1.678525	-3.362356	1.457574	-0.471142	-7.147505
23596	0.843960	0.137804	9.689984	0.042290	0.007367	0.014964	-0.801281	-1.678819	-3.359035	1.480909	-0.466772	-7.138575
23600	0.888969	0.148133	9.569602	0.054362	-0.019191	0.000146	-0.804242	-1.678574	-3.350094	1.511235	-0.477396	-7.138527
23604	0.705202	0.136474	9.250330	-0.025851	0.016553	-0.012439	-0.795892	-1.668391	-3.353904	1.495657	-0.467357	-7.145152
23608	1.071332	0.112803	9.543077	-0.014903	-0.010280	-0.001129	-0.798411	-1.673686	-3.361068	1.486301	-0.472858	-7.145701
23612	0.641095	0.049339	8.814745	-0.031966	-0.020703	-0.007467	-0.801374	-1.668102	-3.347518	1.467201	-0.484235	-7.150033
23616	1.243449	0.486107	9.976358	-0.003795	-0.004317	0.006782	-0.801457	-1.678738	-3.354437	1.464171	-0.486436	-7.145962
23620	0.866101	0.095763	9.327063	-0.018783	-0.014003	0.005860	-0.793804	-1.678908	-3.349072	1.452559	-0.494171	-7.142559
23624	0.988299	0.736495	9.344427	-0.025139	0.001548	-0.011055	-0.802068	-1.686462	-3.345257	1.437387	-0.492755	-7.148618
23628	1.049025	0.824766	9.576249	-0.051849	-0.006752	-0.007088	-0.801545	-1.678698	-3.352138	1.406892	-0.496151	-7.152524
23632	1.037199	0.582547	9.840980	-0.038159	0.000828	0.005397	-0.801195	-1.676190	-3.359030	1.384178	-0.495381	-7.149171
23636	1.165926	0.700174	9.747145	0.005264	-0.004747	-0.006409	-0.803979	-1.678695	-3.356992	1.386404	-0.497640	-7.152657
23640	0.775587	0.746783	8.916831	-0.005787	0.001733	-0.001268	-0.796063	-1.676317	-3.356220	1.382271	-0.496259	-7.153110
23644	0.672971	0.249512	9.651149	-0.055986	-0.003998	0.005519	-0.806500	-1.678652	-3.359546	1.349344	-0.498254	-7.149752
23648	0.556752	0.293406	9.952048	-0.050672	-0.015671	-0.002101	-0.803626	-1.681526	-3.368493	1.319501	-0.506831	-7.150915
23652	1.179044	0.476445	10.531385	-0.019552	-0.008076	0.001340	-0.803362	-1.684316	-3.377695	1.307470	-0.511103	-7.150003
23656	0.959722	0.066405	10.776622	0.003088	-0.014227	-0.016191	-0.796673	-1.686710	-3.349344	1.308504	-0.518669	-7.159214
23660	0.976306	0.472298	11.231916	0.021396	0.012714	-0.013836	-0.804236	-1.691919	-3.361617	1.320010	-0.510834	-7.166723
23664	1.143970	0.281304	11.665015	-0.034020	0.014630	-0.006798	-0.796056	-1.692331	-3.370048	1.299727	-0.501992	-7.170176
23668	0.412221	-0.679872	11.166157	-0.046003	0.018872	-0.011753	-0.791011	-1.695086	-3.367243	1.272604	-0.490659	-7.176417
23672	1.272459	0.364537	10.610158	-0.001819	0.016365	-0.006333	-0.803271	-1.689695	-3.384603	1.270766	-0.480834	-7.179587
23676	0.807180	-0.197390	9.885089	-0.073272	0.005396	0.001284	-0.798491	-1.689659	-3.372597	1.227956	-0.477387	-7.178535
23680	0.721609	-0.525216	9.788852	0.064834	0.039562	0.011115	-0.796146	-1.686953	-3.363139	1.264224	-0.454493	-7.171425
23684	1.253625	-0.163410	9.900210	0.014748	0.009913	0.009393	-0.801103	-1.684238	-3.368243	1.271807	-0.448563	-7.165670
23688	1.164129	0.146578	10.250250	-0.043580	0.034708	0.014417	-0.798757	-1.684200	-3.361090	1.245948	-0.428492	-7.156726
23692	0.514466	0.206967	10.932919	-0.024681	0.019024	-0.001737	-0.808934	-1.678649	-3.364400	1.230988	-0.417204	-7.157236
23696	1.204301	0.176673	8.758484	0.003717	0.057253	-0.000090	-0.797885	-1.671259	-3.372559	1.232289	-0.384035	-7.156334
23700	0.772421	-0.032293	9.006563	0.101969	0.085595	0.007824	-0.796061	-1.681655	-3.360829	1.289857	-0.334733	-7.150524
23704	0.564763	-0.217449	8.567729	0.030212	0.056649	-0.021899	-0.798758	-1.681531	-3.358786	1.306409	-0.301630	-7.162084
23708	0.660900	-0.465163	9.079075	-0.075139	0.031913	0.004217	-0.798411	-1.673686	-3.361068	1.262519	-0.283033	-7.159009
23712	1.078255	-0.322566	8.761370	-0.058775	0.007883	0.008587	-0.798321	-1.679064	-3.367977	1.227997	-0.278253	-7.153744
23716	0.785117	-0.384982	10.824645	-0.015443	0.023649	0.007286	-0.793450	-1.684407	-3.362878	1.218307	-0.264423	-7.149034
23720	1.079221	0.316892	9.183537	0.048099	0.050369	0.003573	-0.801106	-1.678900	-3.363634	1.245029	-0.235246	-7.146117
23724	0.635512	0.107012	8.075276	0.017695	0.019842	0.015928	-0.788320	-1.681865	-3.357764	1.254309	-0.223704	-7.136499
23728	0.730627	0.889620	9.141024	0.009404	0.025382	0.024249	-0.795971	-1.687033	-3.367738	1.258821	-0.209100	-7.122040
23732	0.599897	0.593551	9.231908	-0.035572	0.022664	-0.001976	-0.793191	-1.676522	-3.362862	1.237619	-0.195721	-7.122639
23736	0.977049	0.465693	8.331452	-0.043133	-0.027533	-0.005443	-0.800406	-1.673885	-3.377418	1.212094	-0.211055	-7.125845
23740	0.722417	0.060430	10.311164	0.004799	-0.024226	0.008260	-0.800664	-1.684440	-3.379739	1.214005	-0.224662	-7.121158
23744	1.103797	0.499385	10.743633	-0.013197	-0.013293	0.004525	-0.801451	-1.692083	-3.365960	1.205614	-0.231960	-7.118479
23748	0.774672	-0.251015	9.826694	-0.051340	-0.020037	0.002594	-0.803540	-1.678897	-3.368487	1.175370	-0.243097	-7.116982
23752	0.986400	0.447534	8.868382	0.038813	0.006546	-0.006003	-0.801100	-1.692245	-3.375157	1.196801	-0.238904	-7.120095
23756	1.108618	1.099407	8.150465	-0.041157	-0.007806	-0.008900	-0.801276	-1.689495	-3.368254	1.172419	-0.242899	-7.125037
23760	0.556939	-0.196292	7.575654	-0.046771	-0.012926	-0.004387	-0.790664	-1.687241	-3.369526	1.144811	-0.249879	-7.127452
23764	0.832348	0.296216	8.555690	0.008254	-0.056226	-0.000382	-0.803184	-1.689735	-3.386903	1.148721	-0.281712	-7.128066
23768	0.657223	0.974964	10.051292	-0.033946	-0.066653	0.004467	-0.798229	-1.687112	-3.377189	1.128440	-0.319572	-7.126018
23772	0.859243	-0.473706	10.499932	-0.047203	-0.048804	-0.004051	-0.805887	-1.676266	-3.373336	1.100589	-0.347113	-7.128633
23776	0.879366	-0.134455	10.598557	-0.019816	-0.052405	0.002624	-0.803451	-1.681607	-3.373091	1.088407	-0.376789	-7.127455
23780	0.971688	0.302384	10.800476	-0.061389	-0.023489	-0.002954	-0.805979	-1.668218	-3.364123	1.052423	-0.389841	-7.129150
23784	0.697349	0.347409	10.022820	-0.021453	-0.025275	-0.002672	-0.798235	-1.673766	-3.365667	1.039322	-0.403918	-7.130698
23788	0.903114	-0.012416	8.944035	0.020234	-0.026393	0.003855	-0.798151	-1.665800	-3.361052	1.050077	-0.418705	-7.128516
23792	1.016232	0.425623	10.199891	-0.050061	-0.054113	0.005638	-0.798497	-1.676314	-3.361074	1.020557	-0.449389	-7.125601
23796	1.043530	0.615658	10.047092	-0.070048	-0.046862	-0.001688	-0.795193	-1.660707	-3.365384	0.979602	-0.475841	-7.126788
23800	0.991913	0.438508	8.925339	-0.027313	-0.024842	0.000465	-0.793539	-1.681698	-3.358275	0.963156	-0.489703	-7.126523
23804	1.216427	-0.497738	7.462344	-0.021339	-0.025037	0.003700	-0.795974	-1.679026	-3.360824	0.950093	-0.503710	-7.124395
23808	0.325214	-0.114956	6.843544	0.004316	-0.016627	-0.000832	-0.798056	-1.681854	-3.377179	0.951741	-0.512851	-7.124782
23812	1.609536	0.306752	7.983070	0.000111	-0.030935	0.000064	-0.801108	-1.673562	-3.359025	0.950984	-0.530211	-7.124787
23816	0.523322	-0.162751	8.295268	-0.066189	-0.059262	0.013494	-0.800934	-1.670974	-3.361318	0.912166	-0.563911	-7.117361
23820	0.805007	0.020201	10.793880	-0.078731	-0.089524	0.002279	-0.795362	-1.673971	-3.372309	0.866227	-0.614817	-7.116621
23824	1.007227	-0.144885	12.143456	-0.036046	-0.096466	0.011450	-0.803017	-1.671133	-3.375369	0.844680	-0.669806	-7.110638
23828	1.164169	0.041165	11.587054	0.035874	-0.008714	0.004158	-0.803363	-1.681647	-3.375390	0.864397	-0.674460	-7.108087
23832	0.892804	0.489178	12.328416	0.073629	0.002654	0.014909	-0.803887	-1.686743	-3.366205	0.905673	-0.672702	-7.099277
23836	1.283996	0.724952	11.526129	-0.011884	0.012343	0.003033	-0.798666	-1.692248	-3.370303	0.898026	-0.665279	-7.097186
23840	0.410132	-1.048685	12.530923	-0.034959	-0.000883	-0.004989	-0.802928	-1.673842	-3.379972	0.877186	-0.665369	-7.099800
23844	0.955282	-0.353589	11.818573	0.084641	0.033997	-0.006648	-0.795968	-1.692372	-3.372347	0.924908	-0.645457	-7.103060
23848	1.139294	-0.508352	10.877847	0.027243	0.024124	0.012398	-0.800751	-1.687069	-3.379744	0.939607	-0.631381	-7.095484
23852	1.167365	-0.476694	11.106166	0.018803	0.038243	-0.001040	-0.792832	-1.692698	-3.385886	0.949559	-0.609089	-7.095473
23856	0.788735	-0.429746	11.850820	0.010162	0.034606	0.013376	-0.800751	-1.687069	-3.379744	0.954472	-0.589021	-7.087232
23860	0.816901	0.158029	9.988919	-0.006029	0.033758	0.010382	-0.805365	-1.665832	-3.377912	0.950125	-0.569411	-7.080714
23864	1.076610	-0.287701	11.480536	0.000597	0.036149	-0.007712	-0.803191	-1.673721	-3.373075	0.949685	-0.548257	-7.084543
23868	0.777422	1.078420	10.055206	0.036909	0.073174	-0.000539	-0.808410	-1.673554	-3.373586	0.970004	-0.505963	-7.083901
23872	0.940167	0.746807	10.647847	-0.019199	0.023862	0.000017	-0.797711	-1.668671	-3.374852	0.958176	-0.491917	-7.083416
23876	0.829067	0.029881	10.351830	0.018998	0.068580	0.012075	-0.803017	-1.671133	-3.375369	0.968176	-0.452377	-7.075590
23880	1.025686	0.489970	9.978870	-0.014592	0.038034	-0.002707	-0.792847	-1.660669	-3.358231	0.959000	-0.430187	-7.076529
23884	0.794407	0.856163	9.754768	-0.045137	0.037544	0.000892	-0.793018	-1.671264	-3.362851	0.932322	-0.408315	-7.075419
23888	1.068658	0.585904	9.798986	-0.008125	0.061958	-0.003133	-0.787708	-1.676810	-3.369249	0.926862	-0.372412	-7.076398
23892	0.706651	0.046516	10.165871	-0.005097	0.055129	-0.001075	-0.797972	-1.673888	-3.372564	0.923115	-0.340467	-7.076245
23896	1.046183	0.709158	10.710027	0.013262	0.033520	-0.014029	-0.797885	-1.671259	-3.372559	0.929928	-0.320770	-7.083719
23900	0.922338	0.392873	9.933170	0.023930	0.056918	-0.009805	-0.784838	-1.671677	-3.371282	0.942842	-0.287678	-7.088567
23904	0.696124	0.221295	9.546999	-0.024364	0.038102	0.003315	-0.794927	-1.666166	-3.376891	0.928033	-0.265524	-7.086052
23908	1.067863	-0.156632	9.640409	-0.019321	0.046656	0.003432	-0.782137	-1.679808	-3.380239	0.916151	-0.238437	-7.083425
23912	0.865946	0.081686	8.126245	0.031759	0.060962	0.006011	-0.795623	-1.679188	-3.370020	0.933523	-0.203224	-7.079158
23916	0.554153	-0.130423	8.947020	0.007922	0.014799	-0.005601	-0.787703	-1.687486	-3.378467	0.937259	-0.194313	-7.081988
23920	0.924239	0.230778	9.226605	0.013034	0.020763	0.010357	-0.787792	-1.684777	-3.373863	0.943886	-0.182144	-7.075613
23924	1.346017	-0.125171	7.892627	0.012220	0.022709	-0.002449	-0.792833	-1.690028	-3.383582	0.950070	-0.168743	-7.076552
23928	0.722501	-0.470588	6.936211	0.029345	0.047736	-0.004541	-0.785617	-1.695334	-3.371330	0.966076	-0.140979	-7.078453
23932	0.819545	0.021578	7.569133	0.008437	0.018127	0.001376	-0.792924	-1.684650	-3.376673	0.970076	-0.130241	-7.077238
23936	1.049430	0.244944	7.391869	-0.030045	-0.007460	-0.002172	-0.793097	-1.689907	-3.376684	0.952046	-0.134123	-7.078307
23940	0.672929	-0.278851	7.407337	-0.024660	-0.019822	0.002904	-0.790315	-1.682064	-3.374113	0.937088	-0.145132	-7.076584
23944	0.789109	-0.231820	9.200228	0.006866	-0.035169	-0.003554	-0.795360	-1.679309	-3.376918	0.940202	-0.164876	-7.078702
23948	1.149555	-0.504305	7.747862	-0.017842	-0.002319	0.000340	-0.787704	-1.684817	-3.376162	0.929161	-0.165831	-7.078286
23952	0.427862	-0.114617	7.515327	0.043533	-0.029325	-0.003750	-0.805625	-1.673718	-3.377928	0.953281	-0.182233	-7.080457
23956	0.938738	0.525330	9.058352	0.023780	-0.031335	0.007304	-0.797709	-1.674009	-3.379462	0.966069	-0.199878	-7.076329
23960	0.856005	-0.353800	9.481640	-0.037485	-0.053085	0.007296	-0.800324	-1.660580	-3.368194	0.943751	-0.229988	-7.072407
23964	0.978479	-0.142223	9.451020	-0.024565	-0.049455	-0.004811	-0.792841	-1.674014	-3.369754	0.928879	-0.257895	-7.075387
23968	0.984163	0.309287	9.833234	0.006091	-0.055250	0.013654	-0.794750	-1.668916	-3.383793	0.931502	-0.289297	-7.067832
23972	0.648901	0.015016	10.472968	0.009936	-0.017426	-0.003239	-0.789969	-1.671550	-3.374092	0.936388	-0.298873	-7.069608
23976	1.036534	0.048686	9.304976	0.022340	-0.020677	0.015118	-0.790320	-1.671388	-3.364895	0.948327	-0.310490	-7.060896
23980	0.892072	0.188209	9.347920	0.004761	-0.063138	-0.001184	-0.790407	-1.674017	-3.364900	0.950246	-0.346273	-7.061931
23984	0.677953	0.486059	10.708079	-0.018882	-0.037100	-0.007237	-0.789965	-1.679557	-3.381005	0.938631	-0.367074	-7.066188
23988	0.764831	-0.272589	10.068336	-0.060111	-0.041322	0.000481	-0.784835	-1.677015	-3.375891	0.903373	-0.390363	-7.066056
23992	0.770974	0.307567	9.922547	-0.000956	-0.046367	0.001339	-0.790403	-1.682024	-3.371814	0.902018	-0.416571	-7.065462
23996	0.999756	0.204175	11.363189	0.003127	-0.026125	-0.002662	-0.787704	-1.684817	-3.376162	0.903006	-0.431133	-7.066983
24000	0.995983	0.855983	10.187583	0.011995	-0.016817	0.015828	-0.782662	-1.682234	-3.368749	0.908991	-0.440526	-7.057828
24004	0.763154	-0.065941	10.537330	-0.000557	-0.054499	-0.002394	-0.790051	-1.684855	-3.383315	0.907856	-0.471354	-7.059446
