// Start Time: Unknown
// Update Rate: Various
// Filter Profile: vru_general (43.12)
// Option Flags: AHS Enabled ICC Enabled 
// Firmware Version: 1.5.1
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
18038	0.232572	0.206397	9.777050	0.000007	0.002845	0.000361	-0.271272	-0.809605	-3.506649	1.427425	-1.510483	-2.276870
18042	0.239641	0.204963	9.759445	-0.007930	-0.007918	0.007341	-0.256315	-0.815121	-3.491333	1.422328	-1.512680	-2.277862
18046	0.240360	0.211976	9.770714	-0.005127	0.005042	0.007078	-0.269097	-0.820163	-3.504117	1.419493	-1.510217	-2.272349
18050	0.253176	0.218204	9.767639	0.004107	0.013135	-0.005912	-0.261532	-0.820292	-3.496453	1.422555	-1.501486	-2.278215
18054	0.249799	0.213540	9.781781	0.002478	0.000539	0.002289	-0.269185	-0.820122	-3.501817	1.424210	-1.501729	-2.275014
18058	0.251012	0.216127	9.792593	0.001197	-0.001998	-0.002885	-0.269099	-0.814825	-3.499507	1.423978	-1.503274	-2.273358
18062	0.245187	0.223863	9.797841	0.005006	-0.001453	-0.011514	-0.258834	-0.820416	-3.498497	1.427446	-1.502132	-2.284035
18066	0.257028	0.222712	9.800684	0.009446	-0.003548	0.003821	-0.258748	-0.817787	-3.498491	1.432459	-1.502333	-2.285256
18070	0.243430	0.228396	9.797828	0.002073	0.004487	-0.002054	-0.266667	-0.812158	-3.492349	1.432311	-1.499772	-2.283041
18074	0.247333	0.222601	9.793301	0.004852	0.007972	0.008224	-0.266490	-0.814908	-3.499252	1.433860	-1.495267	-2.276040
18078	0.244355	0.227827	9.772902	-0.008923	-0.002320	-0.003003	-0.256050	-0.817911	-3.500535	1.428408	-1.494110	-2.282700
18082	0.237072	0.221063	9.771379	-0.005768	-0.002340	-0.003374	-0.266753	-0.814787	-3.492355	1.424605	-1.495573	-2.282070
18086	0.233833	0.224067	9.770797	0.002982	-0.001846	-0.007134	-0.264055	-0.817580	-3.496703	1.426275	-1.496022	-2.286142
18090	0.242417	0.199997	9.768882	-0.009192	-0.001729	0.000260	-0.261357	-0.817704	-3.498747	1.420836	-1.495843	-2.287740
18094	0.249084	0.209357	9.783610	0.006028	-0.002395	-0.002034	-0.266403	-0.812280	-3.499247	1.422708	-1.497075	-2.286262
18098	0.244249	0.218933	9.789075	0.004514	0.000916	-0.008169	-0.261098	-0.809818	-3.498730	1.423151	-1.495089	-2.290514
18102	0.248360	0.225775	9.771199	-0.003343	-0.004302	-0.005330	-0.272233	-0.819837	-3.490577	1.422257	-1.499031	-2.289169
18106	0.248067	0.217039	9.808968	-0.006085	-0.007088	0.001329	-0.267013	-0.822673	-3.492371	1.420318	-1.503369	-2.287927
18110	0.260433	0.219259	9.794358	-0.002879	-0.007613	0.008673	-0.263967	-0.817620	-3.499002	1.418386	-1.507112	-2.283555
18114	0.247236	0.225799	9.796132	0.002074	0.002058	0.004783	-0.258750	-0.812449	-3.493882	1.418296	-1.504093	-2.282509
18118	0.235655	0.210239	9.783648	0.008713	-0.005998	-0.005453	-0.263969	-0.812282	-3.494393	1.422052	-1.506733	-2.284582
18122	0.242533	0.216404	9.770293	-0.009965	0.007591	0.018246	-0.266840	-0.817415	-3.492360	1.416334	-1.502758	-2.272528
18126	0.244936	0.212491	9.770994	0.007211	0.002692	0.005805	-0.258576	-0.809861	-3.496176	1.418358	-1.499296	-2.270452
18130	0.247219	0.211469	9.764544	0.005136	-0.001050	-0.003745	-0.271708	-0.817410	-3.502067	1.420964	-1.500921	-2.268886
18134	0.245114	0.216878	9.768699	-0.003968	-0.000849	-0.008179	-0.266575	-0.820206	-3.501562	1.419179	-1.501206	-2.273253
18138	0.251305	0.219152	9.791250	0.004614	-0.006497	0.002366	-0.263704	-0.817742	-3.505899	1.421188	-1.504020	-2.272965
18142	0.248951	0.215722	9.781053	0.010337	0.002456	0.002643	-0.272234	-0.817168	-3.488272	1.427374	-1.504089	-2.266645
18146	0.237503	0.228386	9.772728	-0.002943	-0.006732	-0.005745	-0.263794	-0.812363	-3.498991	1.424154	-1.506975	-2.269507
18150	0.257287	0.219282	9.792354	0.015182	-0.004784	-0.006586	-0.266576	-0.817537	-3.499258	1.432535	-1.509414	-2.272326
18154	0.256843	0.205501	9.794179	-0.002067	0.011442	-0.000665	-0.258925	-0.815037	-3.491588	1.430764	-1.501072	-2.274310
18158	0.251856	0.222355	9.799811	-0.003774	0.006536	-0.001047	-0.271449	-0.806855	-3.499747	1.425521	-1.498304	-2.268884
18162	0.246226	0.224973	9.788515	0.001681	0.003811	-0.006623	-0.266403	-0.812280	-3.499247	1.424919	-1.495933	-2.270388
18166	0.234746	0.219036	9.775830	0.004164	-0.001661	0.000541	-0.258661	-0.815159	-3.498486	1.426367	-1.495023	-2.272586
18170	0.247146	0.212302	9.777411	0.005835	-0.007653	0.006283	-0.261095	-0.815156	-3.503340	1.428361	-1.498047	-2.270632
18174	0.233845	0.222706	9.764482	0.007438	0.002100	0.002661	-0.266227	-0.815029	-3.506150	1.431098	-1.496597	-2.267843
18178	0.244033	0.214733	9.758345	0.007538	-0.011315	0.005389	-0.261445	-0.817663	-3.496448	1.435061	-1.501879	-2.266351
18182	0.248146	0.223891	9.778023	-0.003343	0.005386	0.004641	-0.264053	-0.820249	-3.499007	1.433356	-1.498225	-2.264193
18186	0.248215	0.226367	9.788372	-0.006872	0.013536	-0.002708	-0.266756	-0.809449	-3.487745	1.427741	-1.490655	-2.261544
18190	0.251695	0.219072	9.780170	-0.012444	0.006795	0.003224	-0.264057	-0.812242	-3.492094	1.419429	-1.486399	-2.257940
18194	0.256005	0.222742	9.797243	-0.000124	0.003187	-0.005351	-0.261444	-0.820332	-3.498752	1.419976	-1.483475	-2.262536
18198	0.247947	0.222629	9.800802	0.004701	0.002207	-0.003278	-0.263795	-0.809694	-3.496687	1.420607	-1.481652	-2.262506
18202	0.247317	0.213501	9.797926	-0.009103	0.007459	0.002128	-0.261183	-0.815116	-3.501040	1.414481	-1.476333	-2.261973
18206	0.244999	0.223482	9.795470	0.001533	-0.001387	-0.003676	-0.269451	-0.814663	-3.490311	1.415134	-1.478134	-2.259433
18210	0.232922	0.215166	9.782090	0.006231	-0.006484	0.001315	-0.255788	-0.815363	-3.505128	1.417531	-1.479390	-2.262983
18214	0.243897	0.209853	9.777945	-0.002457	-0.011280	-0.017030	-0.263966	-0.820289	-3.501307	1.416801	-1.485141	-2.273323
18218	0.248871	0.219965	9.771598	0.006005	-0.006323	-0.002033	-0.266401	-0.817618	-3.503856	1.419796	-1.488706	-2.273444
18222	0.231973	0.214670	9.762438	0.008526	0.006036	-0.001357	-0.263537	-0.799139	-3.494366	1.419972	-1.484574	-2.270403
18226	0.256145	0.214740	9.764168	0.009013	0.002514	0.005520	-0.269188	-0.812115	-3.494904	1.423659	-1.484001	-2.262579
18230	0.245748	0.231655	9.782143	0.003131	-0.005939	-0.008196	-0.271622	-0.812113	-3.499758	1.423879	-1.488494	-2.261871
18234	0.228562	0.231011	9.781155	0.003788	-0.011175	0.002485	-0.258575	-0.812530	-3.498480	1.424412	-1.493058	-2.263180
18238	0.249520	0.221409	9.789816	0.008841	-0.009713	-0.006490	-0.268751	-0.809648	-3.504095	1.426880	-1.498813	-2.263657
18242	0.238884	0.207670	9.785067	0.001742	-0.000478	0.001491	-0.266313	-0.817658	-3.506155	1.427107	-1.498840	-2.262032
18246	0.249759	0.233768	9.791846	0.007111	-0.002719	0.009324	-0.268926	-0.809567	-3.499497	1.428587	-1.500891	-2.253112
18250	0.231139	0.231843	9.786018	0.001587	0.006070	0.000102	-0.263971	-0.809613	-3.492088	1.427505	-1.496832	-2.251762
18254	0.235111	0.225572	9.771008	-0.000874	0.003832	-0.006322	-0.263532	-0.809815	-3.503584	1.424478	-1.493710	-2.255381
18258	0.228830	0.233286	9.767787	-0.000374	0.000947	-0.000032	-0.269187	-0.814784	-3.497208	1.423417	-1.493752	-2.251413
18262	0.248813	0.215238	9.764612	0.004471	0.006779	-0.004876	-0.263357	-0.807227	-3.505878	1.422630	-1.488951	-2.254340
18266	0.249305	0.224646	9.787536	0.002396	0.007666	-0.017337	-0.266144	-0.804394	-3.499230	1.420570	-1.484290	-2.261334
18270	0.245110	0.219616	9.779039	0.006378	0.004427	-0.000025	-0.261272	-0.812406	-3.496437	1.422744	-1.480767	-2.262015
18274	0.239475	0.221942	9.781361	0.005762	0.008706	0.002325	-0.264142	-0.817539	-3.494404	1.425984	-1.475584	-2.259003
18278	0.260783	0.212367	9.780818	0.003237	-0.003761	0.003373	-0.269186	-0.817453	-3.499513	1.427435	-1.478544	-2.252586
18282	0.247593	0.217569	9.790709	-0.002375	-0.009212	-0.006583	-0.268750	-0.812317	-3.506399	1.424073	-1.484190	-2.253154
18286	0.241984	0.215597	9.784496	-0.008459	0.004905	0.007750	-0.253354	-0.815366	-3.500274	1.418178	-1.478688	-2.255591
18290	0.250067	0.211895	9.798732	0.003137	0.009283	-0.000567	-0.263967	-0.817620	-3.499002	1.419788	-1.473040	-2.254775
18294	0.245774	0.218986	9.799676	0.004182	0.009091	0.005031	-0.258572	-0.817868	-3.503090	1.421650	-1.466381	-2.254673
18298	0.234154	0.225841	9.790687	-0.006094	-0.002513	-0.006147	-0.255788	-0.815363	-3.505128	1.417056	-1.465560	-2.262968
18302	0.255555	0.209333	9.775442	-0.014334	0.004555	-0.001429	-0.268837	-0.812277	-3.504100	1.407201	-1.463725	-2.259117
18306	0.225623	0.216329	9.777408	-0.006592	0.001657	-0.000612	-0.263880	-0.814992	-3.498997	1.402840	-1.462570	-2.257977
18310	0.251265	0.212368	9.759353	-0.000077	-0.000433	-0.009312	-0.264056	-0.814911	-3.494398	1.402612	-1.462624	-2.261250
18314	0.242175	0.217483	9.766701	-0.001470	0.001847	0.000653	-0.266490	-0.814908	-3.499252	1.401175	-1.461979	-2.257597
18318	0.244842	0.209174	9.785458	-0.002421	-0.010306	-0.004090	-0.264141	-0.820208	-3.496708	1.400804	-1.467681	-2.258565
18322	0.248467	0.227787	9.789295	0.010631	0.003110	0.007985	-0.264056	-0.814911	-3.494398	1.406394	-1.465885	-2.252052
18326	0.254004	0.217984	9.789448	-0.008198	0.000033	0.007403	-0.263968	-0.814951	-3.496698	1.401160	-1.465771	-2.246239
18330	0.244093	0.213736	9.779346	-0.002635	-0.004548	-0.010275	-0.257703	-0.799589	-3.509949	1.394548	-1.466365	-2.255719
18334	0.255786	0.222799	9.800349	-0.003392	0.011337	0.003265	-0.263882	-0.812323	-3.496692	1.391594	-1.459787	-2.251797
18338	0.245345	0.214204	9.781237	-0.007642	-0.005463	-0.009421	-0.259010	-0.820335	-3.493898	1.388684	-1.461617	-2.258737
18342	0.235756	0.223955	9.762060	0.008962	0.002359	0.000163	-0.266142	-0.807063	-3.501535	1.391186	-1.460554	-2.255485
18346	0.245336	0.210103	9.768517	-0.000648	0.006706	0.007896	-0.258662	-0.812490	-3.496181	1.389804	-1.455581	-2.252295
18350	0.246861	0.210533	9.772782	0.003229	0.000790	-0.004439	-0.263619	-0.809775	-3.501285	1.389825	-1.454864	-2.253244
18354	0.241621	0.221789	9.792303	-0.016133	-0.010574	-0.001950	-0.268925	-0.812236	-3.501801	1.379544	-1.461793	-2.249823
18358	0.234702	0.226829	9.763126	0.009472	-0.000773	0.004917	-0.266491	-0.812239	-3.496948	1.384045	-1.462710	-2.243569
18362	0.249433	0.214894	9.784752	0.009258	-0.011328	0.006978	-0.263619	-0.809775	-3.501285	1.387388	-1.468883	-2.239048
18366	0.248108	0.225281	9.791131	0.009423	0.014360	-0.005454	-0.266578	-0.814868	-3.496953	1.392558	-1.461018	-2.238390
18370	0.246615	0.226190	9.804127	-0.007875	-0.002626	0.002841	-0.269013	-0.812196	-3.499502	1.386948	-1.463467	-2.232048
18374	0.257926	0.220534	9.795927	-0.002946	-0.000142	0.002894	-0.263790	-0.820370	-3.505905	1.385890	-1.463181	-2.229386
18378	0.233506	0.222950	9.790600	0.002006	0.006865	0.000116	-0.261184	-0.812446	-3.498736	1.386053	-1.458461	-2.229490
18382	0.236769	0.226607	9.794939	0.004572	0.005099	-0.003053	-0.268839	-0.809608	-3.501796	1.386830	-1.456434	-2.226896
18386	0.241697	0.221165	9.775723	0.008083	-0.005347	-0.002965	-0.255788	-0.815363	-3.505128	1.390763	-1.457354	-2.232945
18390	0.238792	0.214192	9.770109	-0.002193	-0.006475	0.000510	-0.258486	-0.815239	-3.503084	1.388904	-1.459580	-2.235090
18394	0.239302	0.218140	9.768867	0.001101	-0.009109	0.003565	-0.263967	-0.817620	-3.499002	1.389798	-1.464590	-2.231742
18398	0.241678	0.201315	9.775311	0.004820	0.003599	0.004133	-0.266491	-0.812239	-3.496948	1.391514	-1.462961	-2.226266
18402	0.237812	0.216555	9.769386	0.004254	0.012569	-0.002185	-0.269448	-0.820001	-3.494920	1.395136	-1.456877	-2.221595
18406	0.243022	0.236676	9.787504	-0.005714	-0.000542	0.003683	-0.263793	-0.815032	-3.501296	1.391277	-1.456990	-2.218212
18410	0.249236	0.231310	9.797374	0.000007	-0.001289	0.004042	-0.266930	-0.812037	-3.485452	1.390936	-1.458496	-2.211331
18414	0.237354	0.241916	9.784423	-0.006891	-0.000951	0.001369	-0.271272	-0.809605	-3.506649	1.384816	-1.460419	-2.206216
18418	0.240400	0.227419	9.797268	0.006732	0.002437	-0.002715	-0.266055	-0.807103	-3.503834	1.386018	-1.459231	-2.206641
18422	0.252845	0.207996	9.779412	0.002599	-0.004083	0.003912	-0.258399	-0.812611	-3.503079	1.386214	-1.460064	-2.207190
18426	0.239417	0.216013	9.786771	0.012266	-0.001471	0.004187	-0.258661	-0.815159	-3.498486	1.392803	-1.459516	-2.206512
18430	0.230058	0.218677	9.785789	0.008660	0.006045	-0.002871	-0.266578	-0.814868	-3.496953	1.397422	-1.456450	-2.204680
18434	0.241153	0.214407	9.780453	-0.001011	0.003330	-0.013423	-0.258748	-0.817787	-3.498491	1.397278	-1.453018	-2.213302
18438	0.236721	0.214150	9.760235	0.000991	0.005502	-0.002503	-0.263621	-0.807106	-3.498980	1.395326	-1.449728	-2.213916
18442	0.238259	0.222005	9.772787	0.002733	0.004245	0.009357	-0.266579	-0.812199	-3.494648	1.395842	-1.448040	-2.204813
18446	0.239820	0.209499	9.791951	0.004091	-0.006377	-0.001551	-0.266142	-0.807063	-3.501535	1.395493	-1.452062	-2.204088
18450	0.252152	0.224567	9.785939	0.007171	-0.008249	0.001481	-0.263880	-0.814992	-3.498997	1.399054	-1.456586	-2.201821
18454	0.248682	0.218431	9.795113	0.006362	0.006961	0.003222	-0.261183	-0.815116	-3.501040	1.401957	-1.451835	-2.200137
18458	0.253956	0.215171	9.789479	0.006496	0.016076	0.002666	-0.258487	-0.812570	-3.500779	1.404234	-1.441408	-2.200296
18462	0.257996	0.215445	9.788818	0.002463	0.003969	0.003268	-0.264055	-0.817580	-3.496703	1.405799	-1.439245	-2.195627
18466	0.236202	0.219605	9.795369	-0.000042	-0.005827	0.008585	-0.258660	-0.817828	-3.500790	1.405628	-1.441419	-2.191883
18470	0.240148	0.216957	9.781638	-0.002200	0.005423	0.000897	-0.261010	-0.809858	-3.501029	1.402276	-1.437683	-2.191823
18474	0.237972	0.220630	9.772799	0.013639	0.007256	0.001378	-0.255964	-0.815283	-3.500530	1.409309	-1.431801	-2.193668
18478	0.239601	0.222337	9.766329	0.002856	0.002264	-0.007118	-0.261094	-0.817825	-3.505644	1.410642	-1.429781	-2.197586
18482	0.244379	0.216107	9.777415	-0.008316	-0.004587	-0.006233	-0.266056	-0.804434	-3.501529	1.402456	-1.432931	-2.198882
18486	0.233705	0.237984	9.769591	0.000620	-0.005729	-0.017034	-0.271275	-0.804267	-3.502040	1.399544	-1.437724	-2.203407
18490	0.239983	0.212688	9.777854	0.008818	0.002732	0.011747	-0.253704	-0.817873	-3.493382	1.404853	-1.434159	-2.199897
18494	0.251249	0.221036	9.782646	0.005370	-0.010810	-0.014810	-0.261271	-0.815075	-3.498741	1.407490	-1.439582	-2.208081
18498	0.230554	0.233337	9.787445	-0.006459	-0.000940	0.007345	-0.258659	-0.820497	-3.503095	1.404222	-1.438963	-2.204970
18502	0.258547	0.222325	9.794008	-0.003077	0.012422	-0.001463	-0.266401	-0.817618	-3.503856	1.402294	-1.432435	-2.202186
18506	0.245531	0.232298	9.780944	0.000649	0.003850	-0.012784	-0.261095	-0.815156	-3.503340	1.402016	-1.429522	-2.209144
18510	0.241812	0.220112	9.806746	0.001771	0.006445	-0.010461	-0.264403	-0.822756	-3.492115	1.405038	-1.426110	-2.210695
18514	0.242855	0.219946	9.779303	0.002466	0.001830	0.014669	-0.263530	-0.812484	-3.505889	1.404518	-1.425330	-2.201126
18518	0.237838	0.227627	9.776199	0.001845	-0.001015	0.000861	-0.253353	-0.818035	-3.502579	1.405444	-1.423660	-2.203994
18522	0.225520	0.230424	9.765344	0.008443	-0.005497	-0.008929	-0.274144	-0.812069	-3.502312	1.408789	-1.429221	-2.202106
18526	0.247972	0.214063	9.760456	0.002833	-0.001275	0.002850	-0.268752	-0.806979	-3.501790	1.407425	-1.431295	-2.197209
18530	0.245611	0.208025	9.783786	0.008344	-0.007026	-0.018131	-0.263878	-0.820330	-3.503606	1.412813	-1.435053	-2.205168
18534	0.252021	0.208698	9.760581	0.002351	0.006098	0.003798	-0.266490	-0.814908	-3.499252	1.413299	-1.432360	-2.199389
18538	0.261862	0.220466	9.788964	0.013708	0.001516	-0.008219	-0.266403	-0.812280	-3.499247	1.419655	-1.432152	-2.201249
18542	0.251982	0.210267	9.790726	0.008964	0.006072	-0.000689	-0.261184	-0.812446	-3.498736	1.423170	-1.428298	-2.201506
18546	0.248827	0.215826	9.804543	0.002926	-0.008260	-0.003782	-0.268840	-0.806939	-3.499491	1.421825	-1.434351	-2.200910
18550	0.242334	0.229895	9.793654	0.000291	-0.003488	0.002688	-0.256315	-0.815121	-3.491333	1.421502	-1.434879	-2.200938
18554	0.241693	0.219676	9.787561	-0.000544	-0.000035	-0.008366	-0.266314	-0.814989	-3.503850	1.420104	-1.435390	-2.202897
18558	0.253138	0.207804	9.793119	-0.009233	-0.000125	0.011437	-0.261184	-0.812446	-3.498736	1.413185	-1.435146	-2.196460
18562	0.247214	0.211484	9.767994	-0.000250	-0.003755	0.002038	-0.271974	-0.811951	-3.490561	1.412032	-1.439362	-2.188150
18566	0.235887	0.216016	9.785751	0.010315	0.007969	-0.014432	-0.263706	-0.812403	-3.501290	1.416460	-1.434684	-2.195385
18570	0.245147	0.197536	9.764700	-0.004354	-0.000084	-0.000076	-0.261098	-0.809818	-3.498730	1.411815	-1.434307	-2.196415
18574	0.250244	0.210180	9.781095	-0.000915	0.006033	-0.003216	-0.263704	-0.817742	-3.505899	1.410873	-1.430794	-2.196058
18578	0.241606	0.209744	9.787160	0.002332	-0.012264	-0.001972	-0.251269	-0.820545	-3.490833	1.413366	-1.435051	-2.200299
18582	0.246786	0.219420	9.777835	0.000394	0.004374	0.007502	-0.263706	-0.812403	-3.501290	1.411876	-1.432754	-2.194797
18586	0.253228	0.220723	9.790730	0.002751	-0.014710	-0.002045	-0.256315	-0.815121	-3.491333	1.413166	-1.439570	-2.197801
18590	0.248312	0.217788	9.795124	-0.000493	-0.002593	0.003011	-0.274058	-0.809441	-3.502306	1.410465	-1.443438	-2.189986
18594	0.248967	0.225222	9.778102	0.013943	-0.003049	-0.002153	-0.250659	-0.810152	-3.497709	1.416334	-1.442239	-2.198738
18598	0.247359	0.211336	9.776690	0.020503	-0.009459	0.002127	-0.263622	-0.804437	-3.496676	1.424397	-1.447724	-2.198270
18602	0.240265	0.220093	9.793515	0.002230	-0.015859	0.005527	-0.263791	-0.817701	-3.503600	1.425010	-1.456559	-2.194300
18606	0.222376	0.218190	9.775994	0.003268	0.000752	-0.011776	-0.266052	-0.812441	-3.508443	1.424772	-1.456165	-2.200201
18610	0.227303	0.222451	9.757772	0.003773	0.006954	0.002401	-0.263441	-0.815194	-3.510493	1.425190	-1.451822	-2.199092
18614	0.237669	0.218989	9.776625	0.008586	-0.011067	-0.008667	-0.263267	-0.812606	-3.512786	1.427648	-1.457541	-2.205735
18618	0.260951	0.211500	9.769619	0.011198	0.003095	0.004362	-0.258660	-0.817828	-3.500790	1.433428	-1.454445	-2.205108
18622	0.249557	0.223257	9.777652	0.002521	0.002824	-0.010925	-0.261445	-0.817663	-3.496448	1.434691	-1.452025	-2.210853
18626	0.267409	0.213883	9.782643	-0.001851	0.000875	0.002623	-0.258575	-0.812530	-3.498480	1.431793	-1.450315	-2.211691
18630	0.238829	0.229096	9.788941	-0.007729	0.006927	-0.002211	-0.266316	-0.812320	-3.501546	1.425513	-1.446806	-2.210402
18634	0.247663	0.224160	9.796858	-0.002354	-0.007788	-0.008921	-0.253353	-0.818035	-3.502579	1.423780	-1.448649	-2.220736
18638	0.241255	0.230882	9.787571	0.002694	-0.005030	0.013614	-0.268926	-0.809567	-3.499497	1.422717	-1.452755	-2.209129
18642	0.245963	0.210657	9.802011	0.005104	0.009476	-0.002884	-0.261179	-0.823123	-3.507954	1.426189	-1.446432	-2.210643
18646	0.247922	0.220948	9.797957	-0.002554	0.007902	-0.007012	-0.268662	-0.812358	-3.508698	1.422564	-1.442773	-2.211305
18650	0.229782	0.209375	9.784577	-0.006629	-0.004578	-0.006029	-0.271622	-0.812113	-3.499758	1.417210	-1.447016	-2.208866
18654	0.231185	0.215125	9.773170	0.004683	0.000035	-0.006050	-0.256141	-0.812533	-3.493627	1.418687	-1.445278	-2.215408
18658	0.243560	0.228577	9.772187	0.006289	0.015928	0.003500	-0.258484	-0.817909	-3.505389	1.421588	-1.435003	-2.214761
18662	0.236274	0.229899	9.766292	-0.004609	-0.010510	-0.003434	-0.266231	-0.804353	-3.496931	1.415472	-1.441669	-2.214870
18666	0.235871	0.219104	9.788935	0.009732	-0.001998	0.000978	-0.266665	-0.814827	-3.494654	1.420341	-1.443512	-2.210196
18670	0.245213	0.232341	9.782741	0.003100	0.002931	-0.005949	-0.266313	-0.817658	-3.506155	1.421497	-1.442186	-2.210491
18674	0.251693	0.212902	9.801444	0.001943	-0.000146	-0.006022	-0.266662	-0.822834	-3.501567	1.423621	-1.442695	-2.209049
18678	0.244802	0.218036	9.789077	0.007332	-0.000935	-0.001621	-0.253354	-0.815366	-3.500274	1.426716	-1.440891	-2.214919
18682	0.228608	0.228827	9.795488	0.013493	-0.001613	0.010217	-0.269013	-0.812196	-3.499502	1.432408	-1.443151	-2.204933
18686	0.235211	0.228227	9.792074	0.009869	-0.007001	0.001795	-0.263622	-0.804437	-3.496676	1.434193	-1.447256	-2.204831
18690	0.232453	0.214917	9.786747	0.008826	-0.006955	0.008074	-0.256139	-0.815202	-3.495931	1.438060	-1.449591	-2.203852
18694	0.241277	0.213217	9.771757	0.001696	0.003651	0.003033	-0.266224	-0.820367	-3.510759	1.438411	-1.447761	-2.199660
18698	0.235575	0.221236	9.777720	-0.002704	0.006680	-0.002985	-0.264053	-0.820249	-3.499007	1.437055	-1.443848	-2.198716
18702	0.257828	0.209639	9.756327	0.001003	-0.000749	0.007092	-0.266490	-0.814908	-3.499252	1.436285	-1.444912	-2.191733
18706	0.242138	0.213597	9.760891	-0.009210	-0.008080	-0.005400	-0.264141	-0.820208	-3.496708	1.431473	-1.449377	-2.192146
18710	0.240068	0.232209	9.768738	-0.005464	-0.004397	0.013415	-0.260661	-0.804682	-3.505617	1.423949	-1.451264	-2.188513
18714	0.241020	0.225689	9.792640	-0.001247	0.010901	-0.003501	-0.258395	-0.820618	-3.509993	1.423023	-1.443483	-2.192506
18718	0.245429	0.224939	9.786387	0.000456	0.002181	-0.008800	-0.263529	-0.815153	-3.508193	1.421882	-1.441888	-2.197122
18722	0.261046	0.213606	9.781165	0.009795	0.002219	0.001650	-0.263795	-0.809694	-3.496687	1.425179	-1.440717	-2.195241
18726	0.242319	0.215608	9.788058	0.003433	-0.005478	-0.002483	-0.269276	-0.812075	-3.492604	1.425815	-1.445079	-2.191556
18730	0.248801	0.221596	9.787438	0.011048	-0.001454	-0.004405	-0.266403	-0.812280	-3.499247	1.430364	-1.446370	-2.191721
18734	0.238005	0.223850	9.773729	0.004406	0.001776	-0.000626	-0.259010	-0.820335	-3.493898	1.433414	-1.444223	-2.192052
18738	0.239378	0.213242	9.776430	-0.002546	0.012177	-0.007856	-0.255699	-0.818073	-3.509732	1.430985	-1.435228	-2.200430
18742	0.231883	0.226578	9.772104	0.000530	-0.001802	-0.009215	-0.258399	-0.812611	-3.503079	1.429370	-1.434994	-2.208201
18746	0.244536	0.217242	9.781689	0.010373	0.003195	-0.008726	-0.258836	-0.817747	-3.496192	1.435085	-1.432102	-2.213618
18750	0.230288	0.231108	9.765283	0.005821	-0.002098	0.008156	-0.261619	-0.820251	-3.494154	1.438706	-1.433081	-2.207218
18754	0.254187	0.217529	9.787054	0.014321	0.009461	-0.012631	-0.264314	-0.825466	-3.496719	1.448556	-1.427749	-2.210253
18758	0.254956	0.219005	9.784163	0.011905	-0.003906	-0.007393	-0.258313	-0.809982	-3.503073	1.452346	-1.428864	-2.217302
18762	0.237329	0.221272	9.782235	-0.005990	0.007414	-0.001534	-0.261272	-0.812406	-3.496437	1.446974	-1.424374	-2.217622
18766	0.242997	0.222845	9.812546	0.007088	0.000197	-0.006801	-0.266139	-0.815070	-3.508449	1.449108	-1.424831	-2.218996
18770	0.245208	0.206378	9.803726	0.003222	0.001269	0.002998	-0.258838	-0.812409	-3.491583	1.449201	-1.423471	-2.217864
18774	0.247873	0.208671	9.784595	-0.002540	0.009156	-0.005947	-0.260922	-0.809899	-3.503329	1.444799	-1.417868	-2.221774
18778	0.247649	0.226613	9.787652	0.003122	-0.003092	-0.007816	-0.271538	-0.804146	-3.495143	1.442797	-1.421725	-2.219966
18782	0.234841	0.211635	9.784131	-0.000323	0.004890	0.009471	-0.261187	-0.807108	-3.494127	1.439385	-1.418995	-2.214685
18786	0.241488	0.215606	9.761366	-0.006983	0.005670	0.005817	-0.253531	-0.812616	-3.493371	1.433741	-1.414095	-2.215560
18790	0.238340	0.222385	9.761208	0.010358	-0.005586	0.001738	-0.276754	-0.811986	-3.502567	1.437500	-1.420413	-2.203594
18794	0.243602	0.212694	9.759687	0.004745	-0.005297	0.002982	-0.261271	-0.815075	-3.498741	1.438907	-1.423198	-2.201426
18798	0.242959	0.226251	9.788069	0.002006	-0.010785	-0.001118	-0.266228	-0.812360	-3.503845	1.437816	-1.430022	-2.199623
18802	0.245707	0.216497	9.793852	-0.007438	-0.004100	0.003947	-0.260833	-0.812608	-3.507932	1.431103	-1.431835	-2.199353
18806	0.245648	0.220280	9.798345	0.005056	0.001863	0.000405	-0.259271	-0.825552	-3.491610	1.435981	-1.429887	-2.197008
18810	0.242386	0.224564	9.792500	0.000459	-0.009896	-0.006406	-0.267013	-0.822673	-3.492371	1.437558	-1.436211	-2.194177
18814	0.254226	0.232656	9.801579	0.003987	0.000324	-0.006049	-0.269186	-0.817453	-3.499513	1.439289	-1.437147	-2.191754
18818	0.239071	0.210027	9.785884	-0.001209	0.006400	-0.001952	-0.264055	-0.817580	-3.496703	1.438173	-1.433614	-2.189876
18822	0.255523	0.206427	9.777241	0.000693	0.001195	-0.003107	-0.266751	-0.820125	-3.496964	1.438838	-1.433589	-2.186146
18826	0.243041	0.206719	9.780613	-0.000941	-0.000745	0.001687	-0.255877	-0.812654	-3.500524	1.436230	-1.432462	-2.189937
18830	0.235837	0.212447	9.763486	0.001225	0.012026	-0.007686	-0.258923	-0.817706	-3.493893	1.436784	-1.424661	-2.193981
