// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.12)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.5.1
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
48700	6193318	-0.002779	-0.033482	9.778515	-0.001789	-0.002075	0.000054	0.013552	0.653867	-0.610675	0.011547	-0.109796	-1.948981
48701	6193418	-0.006408	-0.044656	9.782358	0.004848	-0.002289	-0.005289	0.023032	0.660387	-0.609847	0.013104	-0.110813	-1.950779
48702	6193518	0.002700	-0.047243	9.783104	-0.002172	0.004646	0.000156	0.018411	0.655784	-0.614380	0.010633	-0.107857	-1.950268
48703	6193618	0.003985	-0.051998	9.791839	0.001768	-0.004935	0.001876	0.018192	0.660834	-0.604051	0.010417	-0.110392	-1.948550
48704	6193718	0.005569	-0.046550	9.777943	0.007911	-0.005483	-0.007834	0.022526	0.651460	-0.607959	0.013730	-0.113238	-1.952096
48705	6193818	0.014543	-0.059086	9.770542	0.007182	0.013011	-0.010658	0.025284	0.655593	-0.613850	0.016627	-0.105488	-1.957367
48706	6193918	-0.002650	-0.043765	9.770976	-0.007663	-0.002035	-0.003930	0.018154	0.656104	-0.608231	0.011010	-0.106361	-1.959299
48707	6194018	-0.004808	-0.033546	9.782709	-0.002479	0.003352	0.011050	0.020807	0.657979	-0.614163	0.008349	-0.104147	-1.952175
48708	6194118	0.019213	-0.055909	9.767120	0.008533	0.005371	-0.006290	0.025093	0.653442	-0.611841	0.012014	-0.100774	-1.954882
48709	6194218	0.011652	-0.044383	9.775225	0.007453	-0.003003	-0.000186	0.025093	0.653442	-0.611841	0.015053	-0.102202	-1.954315
48710	6194318	0.000262	-0.053758	9.779977	0.003384	-0.004566	0.002118	0.018134	0.653739	-0.610322	0.015757	-0.104525	-1.952711
48711	6194418	-0.000724	-0.043894	9.783483	0.010242	-0.010373	-0.015110	0.020702	0.655721	-0.614204	0.020408	-0.110171	-1.960590
48712	6194518	0.008021	-0.048283	9.775181	-0.003374	-0.006679	0.008413	0.015614	0.646921	-0.612669	0.017232	-0.113705	-1.955325
48713	6194618	0.009801	-0.044155	9.764867	0.006848	-0.000717	0.003216	0.020254	0.653889	-0.606045	0.019917	-0.113822	-1.952596
48714	6194718	0.008455	-0.048945	9.780190	-0.002297	-0.002643	-0.018662	0.018497	0.655678	-0.616430	0.017387	-0.115039	-1.962698
48715	6194818	0.007007	-0.032864	9.783405	0.001920	-0.002560	-0.002987	0.018450	0.660514	-0.610200	0.017255	-0.116211	-1.963748
48716	6194918	-0.003903	-0.042121	9.784567	0.004019	0.003323	-0.003922	0.022611	0.651354	-0.610008	0.018327	-0.114011	-1.965092
48717	6195018	0.008708	-0.049643	9.780438	0.000245	-0.011670	-0.000007	0.011681	0.662964	-0.610690	0.017231	-0.120403	-1.964984
48718	6195118	0.010955	-0.050401	9.777422	0.002885	0.002719	-0.000200	0.027337	0.658215	-0.605434	0.017648	-0.118548	-1.963360
48719	6195218	0.008898	-0.052995	9.779150	-0.000843	-0.003843	0.003829	0.020464	0.658406	-0.605965	0.015922	-0.120456	-1.960853
48720	6195318	0.010779	-0.051746	9.779588	0.008421	0.001711	-0.006140	0.024626	0.649245	-0.605773	0.019515	-0.119179	-1.963479
48721	6195418	0.009261	-0.038885	9.781870	-0.002438	0.002381	-0.002634	0.022669	0.658449	-0.603738	0.016882	-0.117520	-1.964406
48722	6195518	0.010645	-0.054918	9.787838	-0.003470	0.005403	-0.005279	0.022736	0.655977	-0.607878	0.013660	-0.114129	-1.966759
48723	6195618	0.008847	-0.038010	9.777227	0.003801	-0.009385	-0.004836	0.020721	0.658086	-0.612114	0.014602	-0.119211	-1.968940
48724	6195718	0.003739	-0.040263	9.779935	0.004069	-0.006948	0.007298	0.022717	0.653612	-0.609968	0.015684	-0.122898	-1.964009
48725	6195818	0.006782	-0.036055	9.781535	0.007907	-0.007453	0.011843	0.018325	0.655891	-0.612331	0.018959	-0.126875	-1.956727
48726	6195918	0.003384	-0.048340	9.782031	0.004013	0.006301	-0.002221	0.015968	0.658426	-0.608368	0.020020	-0.122969	-1.957437
48727	6196018	0.013253	-0.041636	9.752999	0.000772	-0.002280	0.003218	0.022631	0.653719	-0.607918	0.019217	-0.123979	-1.954592
48728	6196118	0.001392	-0.051873	9.788521	0.006718	0.007791	0.000439	0.025008	0.653548	-0.609791	0.021823	-0.119219	-1.953552
48729	6196218	-0.004577	-0.041204	9.782186	0.003745	-0.007098	-0.000425	0.025218	0.658065	-0.609710	0.022726	-0.122988	-1.953113
48730	6196318	-0.000047	-0.038400	9.776260	-0.003062	-0.005746	0.010245	0.022401	0.646837	-0.610089	0.019716	-0.125984	-1.946675
48731	6196418	0.008881	-0.043629	9.791578	-0.005723	0.003038	0.003804	0.020865	0.665074	-0.607893	0.015189	-0.123945	-1.943882
48732	6196518	0.006191	-0.039376	9.782868	0.005777	0.004053	-0.004640	0.027404	0.655743	-0.609574	0.017261	-0.121323	-1.945626
48733	6196618	0.001490	-0.045166	9.778087	-0.004818	0.002525	-0.002700	0.015882	0.658533	-0.606318	0.013260	-0.119577	-1.946856
48734	6196718	0.004019	-0.055059	9.785065	-0.004371	-0.002189	0.001484	0.027022	0.651440	-0.605555	0.009509	-0.120531	-1.944923
48735	6196818	-0.005926	-0.052363	9.789221	0.006123	0.006209	-0.007470	0.016053	0.658320	-0.610418	0.011779	-0.116672	-1.948866
48736	6196918	0.004897	-0.049170	9.779508	-0.005098	0.011680	-0.008367	0.020320	0.651417	-0.610185	0.007621	-0.109677	-1.952831
48737	6197018	0.013712	-0.049776	9.779667	0.001637	-0.004093	0.004769	0.025494	0.660110	-0.613769	0.007306	-0.111722	-1.949222
48738	6197118	0.006606	-0.048933	9.784625	0.002796	-0.004191	-0.002764	0.023375	0.659961	-0.618045	0.007663	-0.113822	-1.950201
48739	6197218	-0.002160	-0.050544	9.786412	-0.003497	0.006129	-0.006260	0.025046	0.658278	-0.605611	0.004418	-0.110008	-1.953055
48740	6197318	-0.008054	-0.029674	9.771981	-0.002545	-0.004828	-0.002692	0.018173	0.658469	-0.606141	0.001715	-0.112472	-1.954138
48741	6197418	-0.004059	-0.045517	9.770896	0.004420	-0.000761	0.007375	0.018173	0.658469	-0.606141	0.002990	-0.112604	-1.949243
48742	6197518	-0.004380	-0.044891	9.774581	0.003511	0.008992	-0.005505	0.014047	0.650862	-0.625063	0.003759	-0.107148	-1.951886
48743	6197618	0.006879	-0.042218	9.794341	0.005449	0.003544	-0.000815	0.025132	0.658172	-0.607661	0.005634	-0.104812	-1.951135
48744	6197718	-0.007024	-0.051809	9.783867	0.006354	-0.001558	0.001948	0.018535	0.660408	-0.612250	0.008022	-0.105399	-1.949626
48745	6197818	-0.004038	-0.037528	9.786074	-0.003548	0.001222	0.002356	0.027194	0.651226	-0.609655	0.004737	-0.104392	-1.947186
48746	6197918	0.009873	-0.054296	9.774855	-0.001246	0.002505	-0.006130	0.023012	0.658022	-0.611937	0.002779	-0.102651	-1.950181
48747	6198018	-0.000809	-0.051600	9.771020	0.004450	0.006608	-0.000398	0.027423	0.658108	-0.607484	0.004078	-0.098558	-1.949565
48748	6198118	0.005567	-0.038138	9.784417	0.001427	-0.000454	0.003217	0.013677	0.658490	-0.608545	0.003641	-0.098513	-1.947499
48749	6198218	-0.006755	-0.049913	9.770118	-0.005619	0.010377	-0.010954	0.025008	0.653548	-0.609791	-0.000819	-0.092259	-1.952621
48750	6198318	0.004858	-0.044185	9.780194	0.008715	-0.001219	0.002613	0.020387	0.648945	-0.614325	0.002920	-0.092650	-1.950617
48751	6198418	0.006161	-0.053249	9.783719	0.003119	0.000894	-0.005088	0.027575	0.655530	-0.613673	0.003458	-0.091831	-1.952573
48752	6198518	0.009106	-0.055028	9.772121	0.003494	0.004629	-0.009241	0.016073	0.660685	-0.608328	0.004214	-0.088872	-1.957570
48753	6198618	0.004634	-0.037444	9.783114	-0.000007	0.007281	0.003237	0.023012	0.658022	-0.611937	0.002954	-0.084394	-1.954764
48754	6198718	0.001748	-0.056879	9.771876	-0.000538	-0.006299	0.007705	0.013486	0.656338	-0.606535	0.001384	-0.087697	-1.950047
48755	6198818	-0.015014	-0.041403	9.780054	0.004306	-0.004744	-0.002690	0.018325	0.655891	-0.612331	0.002598	-0.090107	-1.950672
48756	6198918	0.015339	-0.048175	9.781291	0.003725	-0.003559	0.012324	0.025237	0.660430	-0.607620	0.003466	-0.091839	-1.942545
48757	6199018	0.005343	-0.049275	9.780353	-0.000794	-0.008670	0.003240	0.022498	0.658662	-0.599639	0.001751	-0.096499	-1.940138
48758	6199118	0.022156	-0.057300	9.774268	-0.001041	-0.010412	0.011615	0.029971	0.657724	-0.613456	-0.000114	-0.102158	-1.932452
48759	6199218	-0.002946	-0.048105	9.792850	0.003588	-0.012755	-0.008376	0.020254	0.653889	-0.606045	0.000693	-0.109160	-1.936922
48760	6199318	0.004494	-0.055556	9.778140	-0.006873	0.006401	0.004353	0.018239	0.655998	-0.610281	-0.004509	-0.105185	-1.933837
48761	6199418	0.012646	-0.049335	9.785990	0.008066	-0.005617	0.006436	0.020531	0.655934	-0.610104	-0.001154	-0.108097	-1.929374
48762	6199518	-0.003675	-0.029308	9.800190	-0.002600	0.003249	0.009342	0.015929	0.653696	-0.612548	-0.003912	-0.105928	-1.923554
48763	6199618	-0.002914	-0.060410	9.779002	-0.008508	-0.000850	-0.001530	0.018411	0.655784	-0.614380	-0.010045	-0.106107	-1.923626
48764	6199718	0.012698	-0.039876	9.781962	-0.003850	-0.003067	0.001413	0.013801	0.663114	-0.606414	-0.013512	-0.107557	-1.922411
48765	6199818	0.010327	-0.051318	9.767179	-0.005981	0.002589	-0.005067	0.022564	0.656190	-0.603779	-0.018193	-0.105766	-1.923982
48766	6199918	0.005670	-0.052223	9.782115	0.001022	0.003033	0.000413	0.022841	0.658235	-0.607837	-0.018869	-0.103721	-1.923031
48767	6200018	0.008179	-0.050090	9.781949	-0.004300	-0.007500	0.004885	0.029352	0.656106	-0.601198	-0.022598	-0.107709	-1.919131
48768	6200118	0.002384	-0.050256	9.783209	0.004465	-0.003874	-0.003095	0.020636	0.658192	-0.610064	-0.021298	-0.109622	-1.920629
48769	6200218	0.008081	-0.052767	9.786372	0.001729	0.010712	0.003466	0.025428	0.662582	-0.609630	-0.021573	-0.103176	-1.917747
48770	6200318	0.004454	-0.030201	9.773948	0.008668	-0.002928	-0.002853	0.020110	0.646900	-0.610266	-0.017865	-0.104547	-1.918930
48771	6200418	0.001215	-0.054319	9.793992	-0.001436	0.005385	0.003752	0.018345	0.658256	-0.610241	-0.019953	-0.101153	-1.916195
48772	6200518	0.008700	-0.068154	9.779119	-0.004399	-0.004464	-0.005443	0.013887	0.663007	-0.608464	-0.023731	-0.103405	-1.918868
48773	6200618	0.000897	-0.054796	9.777190	0.003958	0.000799	-0.003059	0.020254	0.653889	-0.606045	-0.022724	-0.102639	-1.919528
48774	6200718	-0.001615	-0.042787	9.774737	0.008775	-0.001652	-0.005391	0.024922	0.653655	-0.607741	-0.018954	-0.103277	-1.921612
48775	6200818	-0.007546	-0.054851	9.793747	0.003051	0.010054	0.002188	0.015910	0.651331	-0.614638	-0.018473	-0.097207	-1.920200
48776	6200918	0.004473	-0.042844	9.780254	0.012055	-0.001736	-0.007049	0.022526	0.651460	-0.607959	-0.012824	-0.097893	-1.923127
48777	6201018	-0.017962	-0.027951	9.777524	0.003235	0.009049	0.000162	0.025008	0.653548	-0.609791	-0.012233	-0.092397	-1.922195
48778	6201118	0.002612	-0.050556	9.781186	0.003949	-0.007263	0.000048	0.025113	0.655807	-0.609751	-0.011235	-0.096246	-1.921477
48779	6201218	0.002656	-0.048386	9.784870	0.012180	-0.018636	-0.006180	0.018345	0.658256	-0.610241	-0.005514	-0.106613	-1.924658
48780	6201318	0.006909	-0.045590	9.779655	0.009779	0.003012	-0.010486	0.020149	0.651631	-0.606086	-0.001164	-0.104577	-1.929897
48781	6201418	-0.001173	-0.032881	9.779754	-0.006348	-0.004645	0.005160	0.018430	0.658149	-0.612290	-0.006070	-0.106926	-1.926355
48782	6201518	0.010262	-0.038991	9.790756	-0.002564	0.008284	-0.003331	0.020340	0.653782	-0.608095	-0.008799	-0.101867	-1.927479
48783	6201618	0.017623	-0.046935	9.777735	-0.004135	0.012787	-0.013596	0.025389	0.657852	-0.613810	-0.012419	-0.094231	-1.934286
48784	6201718	0.005937	-0.048626	9.782678	0.006006	-0.000166	0.004595	0.011861	0.653184	-0.625200	-0.010246	-0.094017	-1.931692
48785	6201818	0.010903	-0.052985	9.773471	0.005897	0.003005	-0.007424	0.022946	0.660494	-0.607797	-0.008125	-0.091984	-1.934531
48786	6201918	0.000705	-0.053558	9.797328	-0.001446	0.007458	-0.006466	0.023012	0.658022	-0.611937	-0.010213	-0.087402	-1.937534
48787	6202018	0.014414	-0.049767	9.795464	0.009805	0.001218	0.004585	0.018450	0.660514	-0.610200	-0.005866	-0.086394	-1.934518
48788	6202118	-0.004733	-0.044774	9.779070	0.003380	0.008465	-0.002554	0.027174	0.648861	-0.611745	-0.005193	-0.081233	-1.934717
48789	6202218	0.006380	-0.057788	9.784177	-0.002966	0.008513	-0.004539	0.020531	0.655934	-0.610104	-0.008157	-0.076047	-1.936988
48790	6202318	0.003392	-0.043450	9.780869	-0.000904	0.000966	-0.003002	0.013953	0.660535	-0.612604	-0.009940	-0.075185	-1.938408
48791	6202418	-0.003949	-0.040274	9.765191	0.000872	-0.001631	-0.004478	0.011853	0.662751	-0.614790	-0.010704	-0.075811	-1.940463
48792	6202518	0.010694	-0.045371	9.785808	0.001674	0.007043	-0.008418	0.018392	0.653419	-0.616471	-0.011006	-0.071467	-1.943988
48793	6202618	0.007551	-0.050893	9.779466	0.004620	-0.009673	0.000411	0.013782	0.660748	-0.608504	-0.009627	-0.076702	-1.943502
48794	6202718	0.018365	-0.067377	9.781146	-0.002436	-0.006048	-0.008731	0.011623	0.655869	-0.616961	-0.012286	-0.079861	-1.948117
48795	6202818	-0.000975	-0.039471	9.781604	-0.002652	-0.002317	-0.011571	0.027194	0.651226	-0.609655	-0.015065	-0.080879	-1.951615
48796	6202918	0.006007	-0.042067	9.787379	0.004029	0.003292	-0.002498	0.020168	0.653996	-0.603996	-0.014024	-0.078688	-1.953059
48797	6203018	0.001313	-0.048425	9.784878	-0.001480	0.004276	0.006206	0.026898	0.646816	-0.607686	-0.016146	-0.075929	-1.948109
48798	6203118	-0.006506	-0.034089	9.775307	0.001827	-0.005413	0.003048	0.022907	0.655764	-0.611977	-0.016370	-0.078723	-1.945988
48799	6203218	-0.007323	-0.046601	9.784013	0.004992	-0.002031	0.005493	0.020406	0.651311	-0.612235	-0.014784	-0.079578	-1.942365
48800	6203318	0.009757	-0.038947	9.771932	0.005039	-0.010081	-0.011759	0.027337	0.658215	-0.605434	-0.013155	-0.085047	-1.947938
48801	6203418	0.000236	-0.043894	9.789618	0.008402	0.002781	-0.000882	0.027661	0.655423	-0.615723	-0.009609	-0.083146	-1.947737
48802	6203518	0.000357	-0.040913	9.774919	-0.004000	-0.001358	-0.007217	0.020531	0.655934	-0.610104	-0.013164	-0.083617	-1.951530
48803	6203618	-0.008550	-0.042402	9.766930	0.004911	0.000302	-0.008413	0.020569	0.660664	-0.605924	-0.011611	-0.083137	-1.955682
48804	6203718	-0.007540	-0.050033	9.778087	0.005163	0.003210	-0.017093	0.023203	0.660174	-0.613946	-0.009908	-0.080990	-1.964660
48805	6203818	0.003987	-0.051325	9.782948	-0.005075	0.002404	-0.006653	0.022946	0.660494	-0.607797	-0.014080	-0.079303	-1.967806
48806	6203918	0.001486	-0.036976	9.786794	0.007468	0.002718	-0.007082	0.022841	0.658235	-0.607837	-0.011065	-0.077438	-1.971193
48807	6204018	0.011863	-0.053372	9.769648	-0.002101	-0.006677	0.007838	0.016053	0.658320	-0.610418	-0.013545	-0.080954	-1.966342
48808	6204118	0.000712	-0.041461	9.782190	-0.000095	0.006330	0.001588	0.020531	0.655934	-0.610104	-0.014870	-0.077018	-1.964524
48809	6204218	0.011743	-0.054967	9.774798	0.007371	-0.010987	-0.000799	0.029952	0.655359	-0.615546	-0.011916	-0.083004	-1.963761
48810	6204318	-0.009214	-0.036042	9.769390	0.005390	-0.006795	-0.006066	0.027423	0.658108	-0.607484	-0.010093	-0.086590	-1.966652
48811	6204418	-0.000172	-0.039550	9.783502	-0.000512	-0.009524	0.001954	0.024712	0.649138	-0.607822	-0.011657	-0.091737	-1.964949
48812	6204518	-0.000417	-0.041940	9.773981	0.004499	0.010860	-0.010107	0.013915	0.655805	-0.616784	-0.010340	-0.085206	-1.970426
48813	6204618	0.013845	-0.052612	9.774862	0.004606	-0.002029	-0.012889	0.009266	0.658404	-0.612998	-0.008960	-0.086062	-1.977339
48814	6204718	0.000957	-0.039108	9.780862	0.001437	0.011771	0.002898	0.020406	0.651311	-0.612235	-0.009409	-0.079008	-1.974317
48815	6204818	-0.012921	-0.036617	9.779211	-0.010635	0.002845	0.008712	0.016225	0.658106	-0.614517	-0.016778	-0.077067	-1.968896
48816	6204918	-0.006562	-0.033985	9.771127	0.001955	0.000511	-0.004213	0.022946	0.660494	-0.607797	-0.016923	-0.076464	-1.970162
48817	6205018	-0.003932	-0.034665	9.766698	0.004704	-0.008973	0.001905	0.018325	0.655891	-0.612331	-0.015497	-0.081295	-1.968693
48818	6205118	0.002476	-0.034382	9.783063	0.004995	-0.003963	-0.006041	0.022974	0.653292	-0.616117	-0.013897	-0.083255	-1.971147
48819	6205218	-0.007923	-0.046128	9.779008	0.000263	-0.003424	-0.008283	0.023413	0.664691	-0.613865	-0.015007	-0.084906	-1.975175
48820	6205318	0.003150	-0.054116	9.783707	-0.004193	0.002447	-0.000571	0.029971	0.657724	-0.613456	-0.018677	-0.083192	-1.974435
48821	6205418	0.007564	-0.048739	9.769778	0.004542	-0.002319	-0.000381	0.020445	0.656041	-0.608055	-0.017342	-0.084210	-1.974389
48822	6205518	0.012703	-0.043059	9.783626	0.007346	-0.001755	0.001218	0.024731	0.651503	-0.605732	-0.014403	-0.084905	-1.972822
48823	6205618	0.016465	-0.057267	9.780951	0.006575	0.001968	-0.001499	0.013724	0.653653	-0.614775	-0.011904	-0.083469	-1.973469
48824	6205718	0.001717	-0.039484	9.775490	-0.001456	-0.005633	0.007255	0.025198	0.655700	-0.611800	-0.014013	-0.086385	-1.968038
48825	6205818	0.012330	-0.048392	9.767802	-0.002679	0.003035	0.000151	0.016015	0.653590	-0.614598	-0.016817	-0.084337	-1.967697
48826	6205918	0.010293	-0.054822	9.779089	-0.007979	0.003302	0.008447	0.015843	0.653803	-0.610498	-0.022666	-0.082136	-1.962208
48827	6206018	-0.002954	-0.040899	9.773409	0.005757	0.005239	-0.011617	0.020531	0.655934	-0.610104	-0.020628	-0.078827	-1.967890
48828	6206118	0.004605	-0.050487	9.782943	0.003892	0.000139	-0.008243	0.019050	0.659768	-0.624548	-0.019661	-0.078441	-1.972021
48829	6206218	0.003858	-0.039418	9.788464	0.008190	-0.001730	0.005425	0.020616	0.655827	-0.612154	-0.016243	-0.079123	-1.968144
48830	6206318	-0.003676	-0.030045	9.775465	0.000193	0.001427	-0.003976	0.012005	0.660172	-0.620979	-0.017398	-0.077998	-1.970293
48831	6206418	0.007488	-0.049270	9.779678	0.000848	-0.000572	0.000957	0.027089	0.648968	-0.609695	-0.018182	-0.078015	-1.967915
48832	6206518	-0.007758	-0.038896	9.773331	-0.003564	-0.004534	0.002443	0.025409	0.660217	-0.611720	-0.021494	-0.080304	-1.965904
48833	6206618	-0.000072	-0.043872	9.785574	0.001417	-0.003262	-0.003822	0.027423	0.658108	-0.607484	-0.021948	-0.081864	-1.967305
48834	6206718	-0.004690	-0.049785	9.785909	-0.007073	0.001379	-0.010260	0.017982	0.656318	-0.604132	-0.027262	-0.080768	-1.972947
48835	6206818	-0.005337	-0.046840	9.778018	0.005576	0.011208	-0.004542	0.020359	0.656147	-0.606005	-0.025332	-0.074036	-1.974761
48836	6206918	0.002835	-0.044300	9.768241	-0.006026	0.000778	-0.005420	0.017858	0.651694	-0.606263	-0.030050	-0.073282	-1.977330
48837	6207018	0.018164	-0.051370	9.787193	-0.003338	-0.000049	0.005136	0.020616	0.655827	-0.612154	-0.033235	-0.073000	-1.973546
48838	6207118	0.005417	-0.053070	9.782953	0.005509	0.001302	0.007814	0.016244	0.660471	-0.612427	-0.031355	-0.071943	-1.968672
48839	6207218	0.008393	-0.047021	9.768192	-0.008918	-0.000698	-0.002324	0.022545	0.653825	-0.605869	-0.037732	-0.072035	-1.968865
48840	6207318	0.001722	-0.048653	9.775806	0.004974	0.005443	-0.008980	0.023117	0.660280	-0.611896	-0.036146	-0.068612	-1.973279
48841	6207418	0.013541	-0.048862	9.788783	0.006357	-0.008217	-0.011500	0.022822	0.655870	-0.609928	-0.033765	-0.073017	-1.979199
48842	6207518	0.009723	-0.049713	9.778213	0.007620	0.021009	0.003933	0.029905	0.660196	-0.609316	-0.030671	-0.060672	-1.975854
48843	6207618	0.000954	-0.034436	9.767466	0.004740	0.000440	-0.001196	0.022822	0.655870	-0.609928	-0.029224	-0.060115	-1.976183
48844	6207718	0.000098	-0.041247	9.778502	0.000306	0.006666	-0.004729	0.018134	0.653739	-0.610322	-0.030315	-0.055991	-1.978436
48845	6207818	0.011142	-0.053185	9.789932	0.003877	-0.000342	-0.008925	0.017877	0.654059	-0.604173	-0.029359	-0.055885	-1.982889
48846	6207918	0.002891	-0.038846	9.772725	-0.001012	-0.005513	-0.006090	0.022927	0.658129	-0.609887	-0.031204	-0.058741	-1.985412
48847	6208018	0.002100	-0.042886	9.778018	0.005469	-0.011577	-0.011595	0.030124	0.655146	-0.619645	-0.029332	-0.065073	-1.990966
48848	6208118	-0.009500	-0.041634	9.780173	0.007093	0.009215	-0.001403	0.023203	0.660174	-0.613946	-0.026536	-0.059489	-1.991369
48849	6208218	-0.006689	-0.042879	9.786824	0.001257	0.004746	-0.006781	0.030076	0.659983	-0.613416	-0.027080	-0.056466	-1.994307
48850	6208318	0.009201	-0.044176	9.787361	-0.001448	0.003200	0.007021	0.020826	0.660344	-0.612073	-0.029182	-0.054327	-1.989892
48851	6208418	0.008649	-0.060651	9.769994	0.000162	-0.001448	0.004228	0.017905	0.646857	-0.612492	-0.030361	-0.054852	-1.986890
48852	6208518	0.005644	-0.050416	9.785797	-0.002507	-0.000609	-0.007850	0.020273	0.656254	-0.603955	-0.033063	-0.054900	-1.990618
48853	6208618	-0.001550	-0.040737	9.785313	-0.000425	0.001834	-0.000332	0.016139	0.658213	-0.612467	-0.034575	-0.053547	-1.990299
48854	6208718	0.015496	-0.060363	9.773116	0.009916	0.012330	-0.002417	0.024941	0.656020	-0.605651	-0.030162	-0.046181	-1.990576
48855	6208818	-0.004817	-0.046825	9.776107	0.007505	0.009118	0.006825	0.022736	0.655977	-0.607878	-0.027136	-0.040653	-1.986083
48856	6208918	-0.000606	-0.036057	9.784306	-0.005614	0.007848	-0.002927	0.018068	0.656211	-0.606182	-0.031621	-0.035857	-1.987295
48857	6209018	0.000653	-0.045194	9.783422	0.006735	0.005703	0.003556	0.014296	0.660108	-0.620802	-0.029033	-0.032287	-1.984782
48858	6209118	0.005612	-0.046238	9.778357	-0.006998	-0.000316	-0.003203	0.029352	0.656106	-0.601198	-0.034310	-0.032168	-1.984963
48859	6209218	0.015266	-0.046386	9.773232	0.004124	-0.002257	-0.001352	0.022927	0.658129	-0.609887	-0.033216	-0.033164	-1.985359
48860	6209318	0.009344	-0.052004	9.769442	0.008929	-0.014857	-0.004691	0.020721	0.658086	-0.612114	-0.029369	-0.041380	-1.987471
48861	6209418	0.011195	-0.066639	9.774300	0.005759	-0.002300	0.001453	0.022927	0.658129	-0.609887	-0.027341	-0.042401	-1.985845
48862	6209518	0.004622	-0.037427	9.773655	-0.010825	-0.011812	0.005408	0.022993	0.655657	-0.614027	-0.034817	-0.048871	-1.982053
48863	6209618	0.009160	-0.051470	9.781585	-0.001049	-0.003810	0.002119	0.027232	0.655956	-0.605475	-0.036691	-0.050758	-1.979950
48864	6209718	0.016172	-0.047450	9.777872	-0.005789	0.007183	0.009257	0.016197	0.665308	-0.606197	-0.041283	-0.046346	-1.974423
48865	6209818	0.007345	-0.054961	9.771263	0.004711	0.007521	0.005471	0.025389	0.657852	-0.613810	-0.039857	-0.041741	-1.970157
48866	6209918	-0.005696	-0.041522	9.772618	-0.000478	-0.012918	0.000939	0.015996	0.651224	-0.616688	-0.041403	-0.048849	-1.969350
48867	6210018	0.009873	-0.048461	9.768553	-0.005966	-0.009425	0.000758	0.020550	0.658299	-0.608014	-0.046093	-0.053957	-1.967991
48868	6210118	0.001252	-0.047296	9.774603	-0.000624	0.008050	-0.010655	0.018220	0.653633	-0.612371	-0.047716	-0.049057	-1.973546
48869	6210218	0.011014	-0.049721	9.785957	0.000974	-0.000263	-0.002992	0.022822	0.655870	-0.609928	-0.048428	-0.048918	-1.974290
48870	6210318	0.000858	-0.039705	9.782772	0.002894	0.011634	0.000044	0.027022	0.651440	-0.605555	-0.048040	-0.041961	-1.973329
48871	6210418	-0.006569	-0.036228	9.772101	0.002447	0.002743	-0.003760	0.024922	0.653655	-0.607741	-0.047906	-0.040100	-1.974901
48872	6210518	0.002390	-0.050813	9.792633	0.003657	0.005208	-0.008292	0.027260	0.648754	-0.613794	-0.047078	-0.036829	-1.978863
48873	6210618	0.010424	-0.057096	9.783658	0.005230	-0.004507	-0.003418	0.025027	0.655913	-0.607701	-0.045350	-0.039124	-1.980214
48874	6210718	-0.000503	-0.046192	9.766403	0.001809	-0.011114	-0.004631	0.020807	0.657979	-0.614163	-0.045582	-0.045205	-1.982325
48875	6210818	0.006481	-0.033403	9.774900	-0.001564	-0.007010	0.001357	0.018173	0.658469	-0.606141	-0.047748	-0.048932	-1.980961
48876	6210918	0.015200	-0.056718	9.789307	0.000913	0.003833	-0.008743	0.016073	0.660685	-0.608328	-0.048490	-0.046453	-1.985383
48877	6211018	-0.008903	-0.036856	9.764269	0.004499	-0.003930	-0.011858	0.015863	0.656168	-0.608408	-0.047176	-0.048423	-1.991501
48878	6211118	0.009281	-0.042532	9.786865	-0.013693	0.000583	-0.002642	0.022841	0.658235	-0.607837	-0.056288	-0.047802	-1.991874
48879	6211218	0.003145	-0.049407	9.788069	-0.000334	0.000089	-0.008416	0.016283	0.665202	-0.608247	-0.057743	-0.047470	-1.996408
48880	6211318	0.009322	-0.037503	9.778712	-0.000598	0.006564	-0.006788	0.020578	0.651097	-0.616334	-0.059350	-0.043427	-1.999305
48881	6211418	0.004173	-0.047219	9.773622	0.010280	-0.006262	-0.008585	0.020511	0.653569	-0.612194	-0.054723	-0.046735	-2.003526
48882	6211518	-0.000152	-0.053306	9.782182	-0.002344	0.020291	-0.012570	0.025046	0.658278	-0.605611	-0.057328	-0.034831	-2.009728
48883	6211618	0.009267	-0.056130	9.780666	-0.008983	-0.000267	-0.004100	0.027404	0.655743	-0.609574	-0.063741	-0.034702	-2.011230
48884	6211718	0.002503	-0.053338	9.774884	0.006384	0.002980	-0.017786	0.022669	0.658449	-0.603738	-0.061345	-0.032723	-2.020976
48885	6211818	0.011311	-0.055339	9.767884	0.011340	0.003271	-0.007632	0.027108	0.651333	-0.607605	-0.056114	-0.030571	-2.024444
48886	6211918	0.002384	-0.049494	9.781295	0.003563	-0.008569	0.003141	0.027279	0.651120	-0.611704	-0.055341	-0.035197	-2.021939
48887	6212018	0.001257	-0.041325	9.783743	-0.007367	-0.000871	0.002691	0.020425	0.653676	-0.610145	-0.060831	-0.035414	-2.019951
