// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.12)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.5.1
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
35935	3621605	0.045560	-0.014154	9.781842	-0.007340	0.001868	0.004846	-0.550937	0.073742	-0.594940	0.116445	-0.316552	-84.446522
35936	3621705	0.042417	-0.012843	9.778054	-0.000845	0.002182	0.003802	-0.553294	0.076278	-0.590977	0.115193	-0.314824	-84.443573
35937	3621805	0.042347	-0.009689	9.786613	0.008297	0.018118	-0.002500	-0.560167	0.076469	-0.591508	0.119199	-0.303958	-84.445000
35938	3621905	0.039337	0.005343	9.789258	-0.009226	-0.006699	-0.000173	-0.558106	0.069523	-0.593502	0.113160	-0.307315	-84.446537
35939	3622005	0.058592	-0.009734	9.777353	-0.000115	-0.007959	-0.001447	-0.546841	0.067053	-0.590609	0.112344	-0.311391	-84.447608
35940	3622105	0.041094	-0.002481	9.765579	0.005286	-0.003619	-0.002239	-0.544512	0.071720	-0.586252	0.114624	-0.312979	-84.447351
35941	3622205	0.047804	0.005610	9.780678	-0.007201	0.005128	0.012199	-0.555500	0.076235	-0.593204	0.109705	-0.309572	-84.439246
35942	3622305	0.055625	-0.014626	9.783629	0.000525	0.013752	0.000338	-0.550984	0.078579	-0.588710	0.109249	-0.301210	-84.438195
35943	3622405	0.037561	0.007803	9.784724	0.001415	0.002386	-0.000309	-0.560101	0.073997	-0.595648	0.109306	-0.299361	-84.439321
35944	3622505	0.046990	0.003244	9.776427	0.003220	-0.001029	-0.003462	-0.553648	0.064772	-0.595279	0.110408	-0.299466	-84.442894
35945	3622605	0.039392	0.003928	9.783793	0.001738	-0.001325	-0.007974	-0.551089	0.076321	-0.588751	0.110670	-0.299731	-84.444347
35946	3622705	0.036406	0.004781	9.777488	0.002999	-0.002346	0.003664	-0.553380	0.076384	-0.588928	0.111622	-0.300596	-84.441986
35947	3622805	0.046625	-0.006831	9.773658	0.009916	0.011001	-0.004145	-0.546736	0.069312	-0.590568	0.116562	-0.293806	-84.445482
35948	3622905	0.056086	-0.011608	9.788123	-0.003728	0.018268	-0.011281	-0.551080	0.066754	-0.599161	0.113704	-0.282845	-84.452602
35949	3623005	0.041716	0.000409	9.778536	-0.000396	0.003039	-0.014521	-0.551128	0.071591	-0.592931	0.112762	-0.280603	-84.459600
35950	3623105	0.052179	-0.010521	9.784244	0.002324	-0.005112	0.000878	-0.553018	0.078323	-0.595036	0.113335	-0.283049	-84.457107
35951	3623205	0.045916	-0.009037	9.770470	0.000629	0.000561	0.000413	-0.549027	0.069375	-0.590745	0.112940	-0.282246	-84.458578
35952	3623305	0.044856	0.000362	9.769318	0.000586	0.000564	-0.006222	-0.555710	0.071718	-0.593285	0.112538	-0.281433	-84.461884
35953	3623405	0.047956	-0.005071	9.769925	-0.004144	-0.009397	-0.004824	-0.551042	0.071484	-0.594981	0.109423	-0.286329	-84.464475
35954	3623505	0.037090	-0.007664	9.778425	-0.010437	0.007931	-0.019209	-0.553247	0.071441	-0.597207	0.102742	-0.281281	-84.475464
35955	3623605	0.041295	-0.001147	9.783216	0.008297	-0.000624	-0.000395	-0.551299	0.071804	-0.588832	0.106742	-0.281155	-84.475453
35956	3623705	0.047645	-0.005223	9.768387	0.011259	-0.001977	-0.003913	-0.553524	0.069396	-0.593148	0.112449	-0.281801	-84.478314
35957	3623805	0.039879	-0.004523	9.771695	0.003508	-0.000983	0.010285	-0.553609	0.069503	-0.591099	0.113675	-0.281893	-84.472403
35958	3623905	0.038944	-0.000047	9.772736	-0.000808	-0.002342	-0.002667	-0.548579	0.071207	-0.598903	0.112464	-0.282747	-84.473066
35959	3624005	0.053374	-0.004310	9.780110	0.010776	0.005493	-0.005073	-0.551529	0.064922	-0.591003	0.117899	-0.279113	-84.478003
35960	3624105	0.054230	0.003930	9.786474	0.006440	-0.015413	-0.003325	-0.550812	0.078366	-0.592810	0.120839	-0.287453	-84.474361
35961	3624205	0.051144	-0.005973	9.782659	0.004372	-0.008831	-0.012843	-0.544617	0.069461	-0.586292	0.122627	-0.292016	-84.483929
35962	3624305	0.048294	-0.015888	9.776230	0.002782	-0.013776	0.002305	-0.546803	0.071783	-0.586428	0.123458	-0.299428	-84.482122
35963	3624405	0.052336	0.003139	9.788049	0.000594	-0.001890	-0.002158	-0.553314	0.073913	-0.593067	0.123049	-0.300024	-84.482867
35964	3624505	0.036636	0.000509	9.771916	0.004390	0.007370	-0.012045	-0.557810	0.073933	-0.595471	0.124845	-0.295304	-84.489762
35965	3624605	0.040219	-0.001595	9.773328	-0.000589	-0.005884	-0.002751	-0.556111	0.065049	-0.591356	0.123762	-0.298190	-84.493537
35966	3624705	0.045416	-0.009617	9.786102	-0.003390	-0.007650	-0.010983	-0.555776	0.074190	-0.589145	0.121095	-0.302074	-84.496817
35967	3624805	0.041889	0.008299	9.768457	-0.003244	-0.015713	-0.002199	-0.560483	0.069693	-0.591629	0.118489	-0.310592	-84.499301
35968	3624905	0.045841	-0.003421	9.781990	-0.000719	-0.017555	0.000630	-0.553104	0.078429	-0.592987	0.117317	-0.320164	-84.495565
35969	3625005	0.052230	0.000032	9.768274	-0.005559	-0.006132	0.004330	-0.555690	0.074083	-0.591195	0.113363	-0.323200	-84.494008
35970	3625105	0.048981	-0.004216	9.772776	0.001304	-0.009324	-0.009603	-0.555519	0.073870	-0.595294	0.113386	-0.328047	-84.499547
35971	3625205	0.056216	-0.010981	9.775830	-0.010965	0.011035	-0.002993	-0.551509	0.067287	-0.588912	0.106358	-0.321239	-84.502599
35972	3625305	0.048046	-0.013417	9.763564	-0.000311	-0.000913	-0.003982	-0.553419	0.071654	-0.593108	0.105436	-0.321273	-84.503794
35973	3625405	0.047744	-0.003038	9.784232	0.004049	-0.010388	0.006763	-0.550917	0.076107	-0.592850	0.106978	-0.326748	-84.498411
35974	3625505	0.047488	-0.007269	9.764471	0.003952	-0.007043	0.006915	-0.559949	0.071419	-0.601837	0.108465	-0.330307	-84.495630
35975	3625605	0.052086	-0.005581	9.775969	-0.001529	-0.017552	-0.007731	-0.551108	0.073956	-0.590841	0.106859	-0.339871	-84.499136
35976	3625705	0.049990	-0.002975	9.773818	-0.004091	-0.002165	-0.005748	-0.551233	0.069332	-0.592971	0.103780	-0.340622	-84.503386
35977	3625805	0.049819	-0.013357	9.773921	-0.000537	-0.005992	0.001056	-0.559977	0.078620	-0.593517	0.102711	-0.343571	-84.500696
35978	3625905	0.053513	-0.014258	9.780798	0.007577	0.000178	-0.001172	-0.557954	0.066945	-0.599691	0.106302	-0.342985	-84.503544
35979	3626005	0.048062	-0.006566	9.771488	-0.010391	-0.001710	-0.003356	-0.548836	0.071527	-0.592754	0.099603	-0.343476	-84.504067
35980	3626105	0.044242	-0.007348	9.775232	0.001056	0.008268	0.011191	-0.557915	0.071675	-0.595511	0.099414	-0.338266	-84.497695
35981	3626205	0.042258	-0.001364	9.774974	0.002586	0.003556	0.002351	-0.551404	0.069546	-0.588872	0.100132	-0.335747	-84.496628
35982	3626305	0.044607	-0.016997	9.777349	-0.006306	0.008193	-0.000650	-0.548836	0.071527	-0.592754	0.095765	-0.330567	-84.496261
35983	3626405	0.058866	-0.003710	9.774919	0.001579	-0.000702	-0.000357	-0.546526	0.073828	-0.590487	0.095914	-0.330483	-84.495535
35984	3626505	0.033432	-0.004995	9.764622	-0.001332	-0.006724	-0.005107	-0.546631	0.071570	-0.590528	0.094412	-0.333846	-84.498943
35985	3626605	0.049824	-0.003772	9.778957	0.003330	-0.002381	0.007619	-0.553142	0.073699	-0.597167	0.095538	-0.334732	-84.494209
35986	3626705	0.051259	-0.008006	9.774434	-0.006060	0.006779	-0.008839	-0.548942	0.069269	-0.592795	0.091340	-0.330355	-84.500161
35987	3626805	0.038640	-0.005135	9.786383	0.004501	-0.001385	0.002259	-0.548942	0.069269	-0.592795	0.093155	-0.330665	-84.498865
35988	3626905	0.051701	-0.003679	9.789789	0.005249	-0.000835	-0.007859	-0.555309	0.078386	-0.595213	0.095430	-0.330649	-84.500816
35989	3627005	0.037629	-0.004201	9.773869	0.013054	-0.000760	-0.009495	-0.544445	0.069248	-0.590391	0.102186	-0.330591	-84.507940
35990	3627105	0.044064	-0.004733	9.778076	-0.000363	0.007344	0.006137	-0.558001	0.071782	-0.593461	0.101202	-0.325903	-84.504360
35991	3627205	0.033619	-0.000170	9.780800	0.000010	-0.011962	-0.004246	-0.544293	0.066669	-0.596581	0.100466	-0.332267	-84.507589
35992	3627305	0.043454	0.003518	9.773729	0.008509	-0.008475	-0.000902	-0.546603	0.064368	-0.598848	0.104589	-0.336637	-84.508853
35993	3627405	0.045232	-0.011331	9.778131	0.006036	0.000496	-0.006175	-0.553609	0.069503	-0.591099	0.107311	-0.335859	-84.510992
35994	3627505	0.042062	0.000640	9.776978	0.005292	0.006345	0.005739	-0.548836	0.071527	-0.592754	0.109567	-0.331743	-84.506486
35995	3627605	0.038575	0.006775	9.790208	-0.005469	0.002757	0.009687	-0.557896	0.074040	-0.593421	0.105644	-0.329686	-84.500189
35996	3627705	0.046311	-0.014462	9.773849	0.003881	0.005878	0.005587	-0.550937	0.073742	-0.594940	0.107093	-0.325838	-84.496660
35997	3627805	0.046692	0.005599	9.766497	-0.007467	0.011986	-0.000292	-0.557896	0.074040	-0.593421	0.102060	-0.318483	-84.496900
35998	3627905	0.036847	-0.006952	9.764593	-0.005518	0.002344	0.003413	-0.557876	0.076405	-0.591331	0.098131	-0.316656	-84.494159
35999	3628005	0.051444	-0.006749	9.762394	-0.002929	-0.003191	0.004568	-0.553419	0.071654	-0.593108	0.095683	-0.318003	-84.492587
36000	3628105	0.045839	-0.003873	9.765770	0.000454	-0.001309	0.004781	-0.550917	0.076107	-0.592850	0.095171	-0.318270	-84.488503
36001	3628205	0.058200	-0.008771	9.792725	-0.004221	-0.002940	-0.003176	-0.551023	0.073849	-0.592891	0.092007	-0.319464	-84.490699
36002	3628305	0.047688	0.000353	9.776316	-0.003809	0.002972	-0.009429	-0.553037	0.075958	-0.597126	0.089098	-0.317266	-84.495617
36003	3628405	0.040350	0.004768	9.767312	0.003326	0.003314	-0.003808	-0.560463	0.072059	-0.589539	0.090260	-0.314877	-84.498630
36004	3628505	0.048485	-0.000096	9.782287	0.010147	-0.000955	-0.000533	-0.553314	0.073913	-0.593067	0.095319	-0.314936	-84.498275
36005	3628605	0.037539	-0.004186	9.791991	0.000351	-0.002249	-0.005475	-0.560483	0.069693	-0.591629	0.094782	-0.315733	-84.502343
36006	3628705	0.055291	-0.011141	9.782536	0.002159	-0.005380	0.000295	-0.546526	0.073828	-0.590487	0.095260	-0.318327	-84.500688
36007	3628805	0.043836	-0.003478	9.773773	-0.003407	0.007032	-0.014137	-0.553352	0.069182	-0.597248	0.092598	-0.313799	-84.509819
36008	3628905	0.049060	-0.008491	9.768882	0.004525	-0.005102	-0.002409	-0.562392	0.074061	-0.595824	0.094441	-0.316231	-84.510278
36009	3629005	0.043448	-0.004364	9.768655	-0.009017	0.007998	0.002336	-0.544254	0.071400	-0.592401	0.088512	-0.311164	-84.508944
36010	3629105	0.047322	-0.003056	9.760612	0.001344	0.007724	-0.009685	-0.546460	0.071357	-0.594627	0.088556	-0.306242	-84.514467
36011	3629205	0.048652	0.001048	9.782265	0.003407	0.001056	-0.009511	-0.544083	0.071186	-0.596500	0.089781	-0.305141	-84.519777
36012	3629305	0.049150	0.000701	9.784288	-0.001546	0.002486	-0.001543	-0.548731	0.073785	-0.592714	0.088143	-0.303227	-84.520074
36013	3629405	0.051535	-0.008615	9.770149	0.001993	0.004563	-0.003167	-0.546631	0.071570	-0.590528	0.088539	-0.300123	-84.522198
36014	3629505	0.054391	-0.003553	9.779377	-0.003520	-0.014640	-0.006780	-0.553399	0.074019	-0.591018	0.085787	-0.308017	-84.525683
36015	3629605	0.058414	-0.010217	9.776406	-0.000052	-0.004424	-0.004698	-0.555901	0.069566	-0.591275	0.085016	-0.310061	-84.529288
36016	3629705	0.042958	0.005277	9.779203	0.008784	-0.002513	0.009659	-0.546526	0.073828	-0.590487	0.089262	-0.311021	-84.522323
36017	3629805	0.041271	0.000303	9.791779	-0.002957	0.007003	0.005020	-0.555414	0.076128	-0.595254	0.086796	-0.306525	-84.518948
36018	3629905	0.047240	-0.017742	9.775422	0.000581	-0.009281	0.003739	-0.551529	0.064922	-0.591003	0.086363	-0.311360	-84.518931
36019	3630005	0.045325	-0.004353	9.770185	-0.000132	0.013916	-0.007659	-0.552913	0.080581	-0.594996	0.085552	-0.302889	-84.519169
36020	3630105	0.049506	-0.005945	9.784108	-0.006207	-0.001952	-0.007031	-0.546526	0.073828	-0.590487	0.081262	-0.303514	-84.524165
36021	3630205	0.033756	-0.001939	9.781517	0.002931	0.009530	0.004519	-0.555862	0.074296	-0.587095	0.082171	-0.297570	-84.521692
36022	3630305	0.042581	-0.020567	9.781581	-0.001574	0.006036	-0.005195	-0.549370	0.069802	-0.582546	0.080530	-0.293619	-84.525253
36023	3630405	0.054990	0.004943	9.776788	-0.006942	-0.002622	-0.010662	-0.548751	0.071420	-0.594804	0.075827	-0.294625	-84.530965
36024	3630505	0.047163	-0.000505	9.775503	0.002808	-0.001562	-0.004949	-0.560253	0.076575	-0.589458	0.076694	-0.295027	-84.532902
36025	3630605	0.047692	-0.002588	9.775282	0.010916	0.000337	0.004199	-0.550995	0.066647	-0.601210	0.082182	-0.294351	-84.532061
36026	3630705	0.043645	-0.000277	9.774588	-0.004101	0.000928	-0.004929	-0.553228	0.073806	-0.595117	0.079089	-0.293325	-84.533236
36027	3630805	0.043976	-0.008719	9.768579	-0.005074	-0.003061	-0.011840	-0.551175	0.076427	-0.586701	0.075461	-0.294581	-84.539101
36028	3630905	0.046725	-0.000056	9.777652	0.002190	-0.003389	-0.003062	-0.558258	0.072102	-0.587312	0.075970	-0.296033	-84.541756
36029	3631005	0.049940	-0.000752	9.767244	0.007912	-0.002221	0.006651	-0.546927	0.067160	-0.588559	0.079728	-0.296823	-84.538632
36030	3631105	0.054222	-0.013342	9.780307	0.005067	-0.007799	0.010750	-0.551128	0.071591	-0.592931	0.081843	-0.300811	-84.531482
36031	3631205	0.032471	0.004816	9.776341	-0.009919	0.005094	-0.000375	-0.550851	0.073636	-0.596990	0.075405	-0.297404	-84.530979
36032	3631305	0.037804	-0.017272	9.782793	-0.002228	0.007936	-0.002572	-0.551128	0.071591	-0.592931	0.073380	-0.292367	-84.532833
36033	3631405	0.055070	-0.001945	9.782449	0.002842	0.011943	0.001388	-0.548817	0.073892	-0.590664	0.074248	-0.285036	-84.531287
36034	3631505	0.049956	-0.000101	9.790967	-0.000555	-0.003048	0.000810	-0.556111	0.065049	-0.591356	0.073174	-0.286296	-84.533011
36035	3631605	0.038245	-0.001273	9.772985	-0.000762	0.004634	-0.007324	-0.544512	0.071720	-0.586252	0.072001	-0.283146	-84.534521
36036	3631705	0.052416	-0.014316	9.775797	0.005652	0.005032	-0.009047	-0.551576	0.069759	-0.584773	0.074509	-0.279768	-84.540137
36037	3631805	0.050720	-0.010726	9.763861	-0.001860	-0.006303	0.003146	-0.555690	0.074083	-0.591195	0.072678	-0.282892	-84.537125
36038	3631905	0.040425	0.001180	9.778433	-0.000504	-0.007890	0.009629	-0.546355	0.073615	-0.594587	0.071606	-0.286931	-84.531260
36039	3632005	0.036650	0.001919	9.786222	0.003382	0.002943	-0.002046	-0.546612	0.073935	-0.588438	0.072794	-0.284755	-84.532221
36040	3632105	0.043964	0.009354	9.768536	-0.001762	0.001274	-0.014699	-0.553695	0.069609	-0.589049	0.071072	-0.283526	-84.541746
36041	3632205	0.045082	-0.007327	9.778929	0.004999	-0.001379	-0.011003	-0.555204	0.080645	-0.595173	0.073210	-0.283818	-84.545221
36042	3632305	0.028488	0.000775	9.771542	-0.008866	-0.004875	-0.010955	-0.553524	0.069396	-0.593148	0.067407	-0.286116	-84.553538
36043	3632405	0.057205	-0.003849	9.769331	0.001101	-0.004239	0.001870	-0.551299	0.071804	-0.588832	0.067277	-0.288057	-84.551876
36044	3632505	0.052444	-0.015222	9.764123	-0.003855	-0.005833	0.004423	-0.551576	0.069759	-0.584773	0.064301	-0.290913	-84.549725
36045	3632605	0.048224	0.004611	9.779973	-0.003737	-0.000224	0.000162	-0.555776	0.074190	-0.589145	0.061403	-0.290552	-84.548600
36046	3632705	0.054637	-0.003334	9.772582	-0.001013	-0.006335	-0.003732	-0.551233	0.069332	-0.592971	0.060079	-0.293692	-84.551616
36047	3632805	0.039645	0.008589	9.770971	0.003378	0.005496	0.006753	-0.548731	0.073785	-0.592714	0.061239	-0.290057	-84.546417
36048	3632905	0.049631	-0.008527	9.765294	0.013796	-0.002092	0.003200	-0.553037	0.075958	-0.597126	0.068379	-0.290769	-84.543913
36049	3633005	0.049639	-0.011202	9.762331	0.005509	-0.002145	0.002842	-0.555395	0.078493	-0.593163	0.070772	-0.291510	-84.541591
36050	3633105	0.029712	0.004665	9.782579	0.004967	0.006666	0.003217	-0.539501	0.071059	-0.596146	0.072855	-0.287205	-84.540711
36051	3633205	0.047077	-0.003500	9.781373	0.004283	-0.010441	-0.010116	-0.546908	0.069525	-0.586469	0.074583	-0.292691	-84.546958
36052	3633305	0.045259	-0.000201	9.767409	0.010348	0.002958	0.009148	-0.551318	0.069439	-0.590922	0.079731	-0.290514	-84.541784
36053	3633405	0.046297	-0.021375	9.773440	0.006620	0.004619	0.000841	-0.548513	0.068735	-0.603043	0.082767	-0.287379	-84.541274
36054	3633505	0.046719	0.000211	9.776826	0.009743	-0.011063	-0.005207	-0.548684	0.068948	-0.598944	0.087610	-0.293224	-84.544100
36055	3633605	0.044890	-0.001337	9.786508	0.001722	-0.002762	-0.003689	-0.560206	0.071739	-0.595688	0.087852	-0.294314	-84.545718
36056	3633705	0.044817	0.010269	9.763277	0.006932	-0.007280	0.012289	-0.558211	0.067265	-0.593542	0.091033	-0.298008	-84.539937
36057	3633805	0.046875	0.008883	9.767183	-0.005376	0.000789	0.006422	-0.550917	0.076107	-0.592850	0.087176	-0.297069	-84.532183
36058	3633905	0.041781	-0.009706	9.769334	0.002841	-0.005218	0.004698	-0.558172	0.071995	-0.589362	0.088036	-0.299574	-84.530619
36059	3634005	0.049326	-0.004458	9.778858	0.008515	-0.007738	-0.006504	-0.551128	0.071591	-0.592931	0.092180	-0.303513	-84.534156
36060	3634105	0.043908	-0.012984	9.788050	0.000889	0.007125	-0.009226	-0.558211	0.067265	-0.593542	0.091964	-0.298933	-84.541256
36061	3634205	0.051656	-0.003604	9.781076	0.011907	0.013121	0.008740	-0.546507	0.076193	-0.588397	0.098002	-0.290931	-84.531499
36062	3634305	0.046410	0.006623	9.774974	0.002775	0.001981	-0.004366	-0.549257	0.062493	-0.592916	0.098853	-0.289306	-84.538622
36063	3634405	0.058938	-0.005921	9.768847	-0.005098	-0.000793	-0.011661	-0.548856	0.069162	-0.594844	0.095210	-0.289257	-84.542534
36064	3634505	0.038893	0.000380	9.790855	0.003086	0.000807	0.000067	-0.555862	0.074296	-0.587095	0.096221	-0.288304	-84.539455
36065	3634605	0.034608	-0.003366	9.780936	0.004095	-0.003893	0.004571	-0.553104	0.078429	-0.592987	0.097797	-0.290047	-84.534078
36066	3634705	0.047543	-0.008614	9.781651	0.000238	0.005531	-0.007709	-0.553333	0.071548	-0.595158	0.097203	-0.286382	-84.540667
36067	3634805	0.043377	0.003724	9.768831	-0.005486	-0.007437	0.011056	-0.553247	0.071441	-0.597207	0.093274	-0.290165	-84.534557
36068	3634905	0.041181	0.002750	9.776024	0.005442	0.008121	0.005015	-0.549027	0.069375	-0.590745	0.095623	-0.285027	-84.532172
36069	3635005	0.049501	0.003409	9.780332	0.009437	0.006693	-0.002284	-0.558106	0.069523	-0.593502	0.100282	-0.280701	-84.533866
36070	3635105	0.038301	0.008148	9.769097	0.005944	-0.006735	-0.002108	-0.543911	0.070973	-0.600599	0.102938	-0.284066	-84.533487
36071	3635205	0.038276	-0.004635	9.773265	-0.011919	-0.007483	-0.009339	-0.544464	0.066883	-0.592481	0.095382	-0.287855	-84.540364
36072	3635305	0.046285	-0.012509	9.786486	0.004405	-0.015952	-0.011414	-0.548922	0.071634	-0.590705	0.097184	-0.296493	-84.545136
36073	3635405	0.044535	0.003282	9.771093	0.003954	-0.004079	-0.006644	-0.555558	0.069139	-0.599474	0.098715	-0.298334	-84.549961
36074	3635505	0.046667	-0.000129	9.792329	0.005574	0.001493	0.009355	-0.557514	0.078343	-0.597440	0.101124	-0.296995	-84.540407
36075	3635605	0.050817	-0.001497	9.776533	-0.000482	0.006943	-0.001701	-0.560225	0.069373	-0.597778	0.100100	-0.292527	-84.544271
36076	3635705	0.043235	-0.004549	9.775230	0.002523	-0.010140	-0.008437	-0.551509	0.067287	-0.588912	0.100817	-0.297839	-84.549626
36077	3635805	0.047714	-0.009037	9.774745	-0.003083	-0.008829	0.004687	-0.558067	0.074253	-0.589322	0.098280	-0.302409	-84.543978
36078	3635905	0.040429	-0.011185	9.775084	-0.001851	0.003779	-0.009679	-0.551299	0.071804	-0.588832	0.096494	-0.299745	-84.549858
36079	3636005	0.048737	-0.007560	9.775308	-0.000255	-0.000986	0.001945	-0.550937	0.073742	-0.594940	0.095587	-0.299821	-84.547758
36080	3636105	0.045360	-0.005099	9.773297	0.009365	0.013963	-0.002787	-0.557876	0.076405	-0.591331	0.100205	-0.291326	-84.548308
36081	3636205	0.040167	-0.008711	9.765413	-0.000969	-0.003221	-0.001423	-0.553294	0.076278	-0.590977	0.098900	-0.292680	-84.548793
36082	3636305	0.053460	-0.011623	9.768017	0.003375	-0.002668	-0.007092	-0.553485	0.074126	-0.588968	0.100100	-0.293711	-84.553339
36083	3636405	0.031340	-0.011916	9.787728	0.003716	-0.001531	-0.001715	-0.546631	0.071570	-0.590528	0.101480	-0.294097	-84.554681
36084	3636505	0.045458	-0.001677	9.779115	0.000259	-0.005390	0.004003	-0.546822	0.069418	-0.588518	0.100862	-0.296699	-84.552907
36085	3636605	0.046924	-0.008030	9.772836	-0.004765	-0.007240	0.001617	-0.544741	0.064838	-0.588422	0.097374	-0.300359	-84.553168
36086	3636705	0.051793	-0.008344	9.772656	-0.000100	-0.004943	-0.007022	-0.553524	0.069396	-0.593148	0.096582	-0.302693	-84.556108
36087	3636805	0.044840	-0.006457	9.765199	-0.004935	0.009343	-0.007621	-0.551233	0.069332	-0.592971	0.093022	-0.296842	-84.560142
36088	3636905	0.062855	-0.006297	9.777630	0.000258	-0.006917	0.003582	-0.551213	0.071697	-0.590881	0.092403	-0.300317	-84.556939
36089	3637005	0.049359	0.000915	9.771048	-0.000645	0.007641	0.005479	-0.548989	0.074105	-0.586565	0.091262	-0.295452	-84.552430
36090	3637105	0.059884	-0.008454	9.765038	0.001722	-0.009359	0.004099	-0.548665	0.071314	-0.596853	0.091482	-0.300329	-84.550840
36091	3637205	0.047126	-0.006580	9.786539	-0.001092	-0.010866	0.002757	-0.553609	0.069503	-0.591099	0.090093	-0.306067	-84.550160
36092	3637305	0.042447	-0.012411	9.777579	0.009210	0.008610	0.007494	-0.546736	0.069312	-0.590568	0.094592	-0.300650	-84.545566
36093	3637405	0.052389	-0.012575	9.770305	-0.002155	-0.001001	0.000883	-0.553399	0.074019	-0.591018	0.092599	-0.300733	-84.543384
36094	3637505	0.036800	0.004412	9.785241	-0.000367	0.003553	0.003189	-0.553200	0.066604	-0.603437	0.091626	-0.298211	-84.544050
36095	3637605	0.046800	0.005709	9.771403	0.002796	-0.000639	0.006965	-0.560120	0.071632	-0.597738	0.092451	-0.298091	-84.538556
36096	3637705	0.041199	-0.004255	9.782040	-0.006187	0.013985	0.001690	-0.546756	0.066946	-0.592658	0.088147	-0.289590	-84.538953
36097	3637805	0.053460	-0.010691	9.778018	-0.004309	-0.004850	-0.001971	-0.557857	0.078770	-0.589241	0.084925	-0.291873	-84.534203
36098	3637905	0.050213	-0.003256	9.781089	-0.003198	0.008577	-0.007622	-0.553247	0.071441	-0.597207	0.082361	-0.286463	-84.540969
36099	3638005	0.045753	-0.020999	9.788465	0.005293	-0.003259	-0.012188	-0.553609	0.069503	-0.591099	0.084675	-0.287830	-84.549061
36100	3638105	0.039914	-0.004456	9.789589	0.004762	-0.008553	0.002844	-0.557362	0.075765	-0.603629	0.086638	-0.292240	-84.544642
36101	3638205	0.053237	-0.001542	9.777588	-0.000378	-0.009749	-0.006546	-0.546526	0.073828	-0.590487	0.085686	-0.297329	-84.548353
36102	3638305	0.047062	-0.000497	9.778605	0.004951	-0.008289	0.010030	-0.553609	0.069503	-0.591099	0.087739	-0.301598	-84.544420
36103	3638405	0.059887	-0.015669	9.771072	-0.002546	-0.008243	0.005039	-0.553399	0.074019	-0.591018	0.085509	-0.305833	-84.539866
36104	3638505	0.039391	-0.006009	9.777912	0.003092	0.002715	-0.002161	-0.555710	0.071718	-0.593285	0.086532	-0.303785	-84.541766
36105	3638605	0.039174	0.001797	9.768909	0.006912	-0.003813	-0.005664	-0.548922	0.071634	-0.590705	0.089754	-0.305474	-84.544654
36106	3638705	0.038056	-0.006337	9.779840	0.003335	-0.007124	0.009439	-0.552713	0.073166	-0.607415	0.090881	-0.309072	-84.538700
36107	3638805	0.054006	-0.002876	9.763040	0.000089	-0.001356	-0.000727	-0.548751	0.071420	-0.594804	0.090179	-0.309358	-84.539413
36108	3638905	0.044318	-0.004850	9.782741	0.006791	-0.008076	-0.000931	-0.557849	0.069203	-0.599651	0.093318	-0.313494	-84.541021
36109	3639005	0.057589	-0.013178	9.769165	0.001579	0.008785	0.002802	-0.549038	0.057443	-0.603245	0.093462	-0.307975	-84.543249
36110	3639105	0.047044	-0.004759	9.770658	0.003753	0.005417	-0.007240	-0.548712	0.076150	-0.590624	0.094873	-0.304366	-84.538204
36111	3639205	0.034806	0.012381	9.761710	0.011227	-0.006588	0.010242	-0.548817	0.073892	-0.590664	0.100519	-0.307659	-84.531880
36112	3639305	0.047323	-0.003391	9.771945	-0.005692	-0.001220	-0.008448	-0.560015	0.073890	-0.597697	0.096529	-0.307859	-84.537038
36113	3639405	0.050760	-0.007950	9.783409	0.015090	-0.000108	-0.001969	-0.551128	0.071591	-0.592931	0.104427	-0.307428	-84.538561
36114	3639505	0.054970	-0.010205	9.784205	0.007434	-0.001780	0.003654	-0.550937	0.073742	-0.594940	0.107919	-0.307959	-84.535547
36115	3639605	0.042377	-0.005698	9.770361	0.002446	-0.001000	-0.004171	-0.546040	0.080390	-0.594465	0.108577	-0.308034	-84.535107
36116	3639705	0.049142	-0.003896	9.775511	0.003260	0.002910	-0.005005	-0.553609	0.069503	-0.591099	0.109706	-0.305871	-84.540487
36117	3639805	0.045600	-0.008820	9.778458	0.001577	-0.002091	-0.009987	-0.546803	0.071783	-0.586428	0.109884	-0.306566	-84.545389
36118	3639905	0.064764	-0.018084	9.774957	-0.006291	0.007123	0.002359	-0.555624	0.071611	-0.595334	0.105518	-0.301996	-84.544219
36119	3640005	0.045988	-0.004964	9.776632	-0.001907	-0.005320	-0.010650	-0.551529	0.064922	-0.591003	0.103703	-0.304543	-84.552123
36120	3640105	0.042891	-0.010777	9.778390	0.008093	0.005209	0.003786	-0.552827	0.080475	-0.597046	0.107569	-0.301066	-84.543859
36121	3640205	0.049737	-0.010015	9.765300	0.002592	0.000388	-0.010935	-0.560187	0.074104	-0.593598	0.108332	-0.300342	-84.551350
36122	3640305	0.044217	0.002106	9.781584	-0.001241	0.013690	-0.004469	-0.551233	0.069332	-0.592971	0.106880	-0.292002	-84.554917
