// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.12)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.5.1
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
32454	11871213	0.010117	0.050581	9.779620	-0.003059	0.004232	0.002936	0.072022	-0.621822	-0.642850	0.292059	-0.286626	166.133920
32455	11871313	0.011752	0.040089	9.782682	0.009488	0.007316	-0.002317	0.067144	-0.626105	-0.641235	0.296603	-0.282119	166.124929
32456	11871413	-0.002519	0.051780	9.776073	0.005710	0.012488	-0.009106	0.062858	-0.621567	-0.643557	0.298993	-0.274635	166.164726
32457	11871513	0.003999	0.058156	9.776417	0.020600	0.005463	0.002190	0.067020	-0.630728	-0.643365	0.309890	-0.271202	166.168057
32458	11871613	0.003972	0.062739	9.772675	0.005455	0.009410	-0.010133	0.069645	-0.621652	-0.640977	0.312150	-0.265464	166.119998
32459	11871713	-0.001034	0.061117	9.762735	0.000465	0.005759	-0.013072	0.064958	-0.623783	-0.641371	0.311548	-0.261817	166.139191
32460	11871813	0.005224	0.062581	9.778380	0.005623	0.006178	-0.005345	0.058466	-0.619288	-0.645920	0.313867	-0.257964	166.241735
32461	11871913	0.011562	0.054147	9.783986	0.004678	0.007364	-0.003065	0.062963	-0.619309	-0.643517	0.315650	-0.253425	166.268928
32462	11872013	0.007992	0.060517	9.776827	0.010996	-0.007336	0.007001	0.069607	-0.626382	-0.645157	0.321041	-0.257337	166.238213
32463	11872113	0.005223	0.055521	9.783937	0.001681	0.000079	-0.003162	0.069521	-0.626275	-0.643108	0.321119	-0.256968	166.203040
32464	11872213	0.004914	0.053479	9.776085	0.004400	0.002305	-0.003702	0.060423	-0.628492	-0.647955	0.322735	-0.255338	166.304494
32465	11872313	0.010759	0.044950	9.777990	-0.003410	0.006344	0.002532	0.071793	-0.628704	-0.645021	0.319887	-0.251396	166.251799
32466	11872413	-0.002342	0.048688	9.786113	0.003460	-0.000596	0.001760	0.060586	-0.619139	-0.641644	0.320953	-0.251437	166.325401
32467	11872513	-0.001897	0.069022	9.794871	-0.002957	-0.004170	-0.004503	0.069712	-0.624123	-0.645117	0.318379	-0.253493	166.274188
32468	11872613	-0.007006	0.069767	9.777996	0.002539	-0.000402	-0.000277	0.074208	-0.624144	-0.642714	0.318954	-0.253394	166.158526
32469	11872713	0.003120	0.062267	9.783788	0.005985	-0.007234	-0.006522	0.058762	-0.614878	-0.647889	0.321484	-0.257220	166.275184
32470	11872813	0.007804	0.047069	9.781236	-0.003848	-0.001721	-0.003857	0.067440	-0.621695	-0.643204	0.318393	-0.257876	166.254199
32471	11872913	0.004815	0.065531	9.777657	0.001636	-0.003492	-0.015472	0.062753	-0.623826	-0.643598	0.318462	-0.259522	166.315442
32472	11873013	0.005596	0.051074	9.775864	0.005997	-0.003199	-0.010727	0.067611	-0.621908	-0.647303	0.321030	-0.261002	166.286854
32473	11873113	0.004297	0.051224	9.790778	0.006745	0.001913	0.008635	0.064853	-0.626041	-0.641412	0.323968	-0.259625	166.336855
32474	11873213	0.011645	0.046722	9.773676	-0.004973	0.004776	0.008050	0.062570	-0.635545	-0.651998	0.320187	-0.256627	166.471593
32475	11873313	0.008596	0.057397	9.778030	0.004885	0.007964	0.005168	0.062667	-0.623719	-0.641548	0.322066	-0.251770	166.529286
32476	11873413	-0.004321	0.065634	9.764283	0.003758	-0.000174	0.003396	0.062628	-0.628449	-0.645728	0.323304	-0.251583	166.621993
32477	11873513	0.007451	0.043978	9.769949	-0.003663	-0.015816	0.002441	0.062332	-0.632859	-0.643759	0.320292	-0.260370	166.760037
32478	11873613	0.014549	0.055798	9.779647	-0.000555	-0.004429	-0.003595	0.072108	-0.621929	-0.644900	0.319101	-0.262554	166.622348
32479	11873713	0.006482	0.051317	9.775491	0.003717	0.004319	-0.003410	0.067039	-0.628363	-0.641275	0.320343	-0.259760	166.639015
32480	11873813	0.002765	0.066269	9.776719	0.002302	-0.002737	0.004452	0.072069	-0.626659	-0.649080	0.320765	-0.261019	166.569934
32481	11873913	-0.004650	0.061679	9.791747	0.004194	0.002687	-0.003511	0.058085	-0.623592	-0.641902	0.322263	-0.259162	166.674768
32482	11874013	0.001084	0.047243	9.783696	-0.003859	0.006716	0.007495	0.060185	-0.625807	-0.639716	0.319127	-0.255029	166.745736
32483	11874113	0.004531	0.054524	9.777271	-0.003552	0.002527	0.000088	0.071917	-0.624080	-0.642891	0.316206	-0.253252	166.663641
32484	11874213	0.017102	0.058092	9.777925	-0.003381	-0.005210	-0.011308	0.069349	-0.626062	-0.639008	0.313405	-0.255880	166.630954
32485	11874313	0.016433	0.059492	9.786985	0.008653	0.000611	0.003618	0.065091	-0.628726	-0.649651	0.317455	-0.255228	166.656187
32486	11874413	0.014177	0.054735	9.790510	0.004972	0.010636	-0.021146	0.067736	-0.617285	-0.645173	0.319461	-0.248740	166.616061
32487	11874513	-0.002322	0.059676	9.781962	0.006468	-0.000390	-0.009783	0.067421	-0.624060	-0.645294	0.322295	-0.248613	166.610966
32488	11874613	0.014460	0.050124	9.776488	0.000485	-0.005855	-0.016704	0.069264	-0.625955	-0.636959	0.321718	-0.251594	166.598420
32489	11874713	0.000706	0.053633	9.773270	-0.002960	0.002893	-0.000600	0.072155	-0.626766	-0.651130	0.319128	-0.249614	166.590640
32490	11874813	0.003882	0.055325	9.787536	-0.000601	-0.001885	-0.017471	0.062543	-0.628343	-0.643679	0.317929	-0.250320	166.596394
32491	11874913	0.004200	0.060519	9.780091	0.007848	-0.002317	-0.002693	0.062581	-0.623612	-0.639498	0.321535	-0.251319	166.600401
32492	11875013	0.005375	0.050940	9.787425	0.005171	0.010709	-0.002676	0.058170	-0.623698	-0.643951	0.323606	-0.244855	166.608803
32493	11875113	0.012337	0.064760	9.774462	-0.007352	0.001872	-0.011562	0.069311	-0.630792	-0.643189	0.318527	-0.243425	166.595554
32494	11875213	-0.001696	0.056161	9.782224	0.009861	-0.003749	-0.011573	0.069521	-0.626275	-0.643108	0.323309	-0.245213	166.582547
32495	11875313	-0.003960	0.051688	9.773934	-0.001552	0.015759	-0.003599	0.069673	-0.628854	-0.649297	0.321533	-0.235851	166.577950
32496	11875413	0.005589	0.070711	9.774854	0.005734	-0.000303	-0.010140	0.065024	-0.626255	-0.645511	0.323945	-0.235670	166.578267
32497	11875513	0.000620	0.049438	9.773083	0.000039	-0.008885	-0.008775	0.058447	-0.621653	-0.648010	0.323091	-0.240411	166.584673
32498	11875613	0.002432	0.057886	9.782516	0.000950	-0.009680	-0.021909	0.067039	-0.628363	-0.641275	0.322793	-0.245564	166.569775
32499	11875713	-0.003528	0.055547	9.779990	-0.000794	-0.014725	-0.008442	0.053121	-0.627768	-0.638237	0.321461	-0.253653	166.585391
32500	11875813	0.002056	0.049088	9.775575	-0.000202	-0.008681	-0.013702	0.062332	-0.632859	-0.643759	0.320484	-0.258260	166.579735
32501	11875913	0.014575	0.051456	9.775395	0.002313	-0.004020	0.008335	0.065196	-0.626468	-0.649610	0.320892	-0.260265	166.575695
32502	11876013	-0.009716	0.054476	9.784961	0.010849	0.006907	-0.005093	0.064662	-0.628193	-0.639402	0.326226	-0.255966	166.568715
32503	11876113	0.004102	0.058322	9.776169	-0.000185	0.007132	-0.010741	0.067125	-0.628470	-0.643325	0.325252	-0.251519	166.553470
32504	11876213	-0.003791	0.054563	9.772851	0.013335	0.004440	-0.008958	0.065215	-0.624103	-0.647520	0.332018	-0.248620	166.546095
32505	11876313	-0.003107	0.064977	9.777752	-0.000701	0.004220	-0.010468	0.071831	-0.623974	-0.640841	0.330749	-0.245839	166.520182
32506	11876413	0.009299	0.058696	9.764180	-0.009080	-0.000346	-0.007633	0.058151	-0.626064	-0.646041	0.324666	-0.245690	166.542235
32507	11876513	-0.001496	0.050313	9.776562	0.006182	-0.005437	0.000949	0.065340	-0.619479	-0.645390	0.327310	-0.248481	166.537531
32508	11876613	0.006996	0.046822	9.787086	-0.001882	-0.002125	-0.004228	0.069645	-0.621652	-0.640977	0.325347	-0.249356	166.519698
32509	11876713	0.004380	0.065659	9.783253	-0.008433	0.000393	-0.009296	0.073951	-0.623824	-0.636565	0.319645	-0.248770	166.488918
32510	11876813	-0.003047	0.058776	9.767317	-0.006221	-0.006302	-0.006057	0.067459	-0.619330	-0.641114	0.315200	-0.252034	166.488253
32511	11876913	0.000149	0.055285	9.780541	-0.007335	-0.000889	-0.009983	0.071793	-0.628704	-0.645021	0.310128	-0.252183	166.472362
32512	11877013	0.002320	0.061615	9.782356	0.000374	0.009770	-0.004036	0.070007	-0.619713	-0.647086	0.309456	-0.246245	166.469273
32513	11877113	0.013302	0.060663	9.778191	0.003045	-0.001348	-0.008498	0.071602	-0.630856	-0.643012	0.310326	-0.246662	166.462788
32514	11877213	-0.002068	0.060872	9.780033	0.004100	0.014656	0.008211	0.074142	-0.621672	-0.638574	0.311760	-0.237961	166.462625
32515	11877313	-0.014636	0.074029	9.788075	0.005474	-0.010038	-0.001095	0.065044	-0.623889	-0.643421	0.314003	-0.243381	166.472980
32516	11877413	0.001188	0.062251	9.780468	-0.008109	-0.008138	0.000734	0.069731	-0.621758	-0.643027	0.308460	-0.247716	166.473240
32517	11877513	0.010585	0.050895	9.767330	-0.000441	0.001847	-0.000827	0.062733	-0.626191	-0.645688	0.307314	-0.246327	166.481852
32518	11877613	-0.002456	0.066112	9.770454	-0.001494	0.004953	-0.008603	0.069521	-0.626275	-0.643108	0.305585	-0.243132	166.475336
32519	11877713	-0.012587	0.068307	9.772831	0.003929	0.002081	0.002516	0.058104	-0.621227	-0.639812	0.306935	-0.241618	166.489242
32520	11877813	0.011576	0.049514	9.792381	-0.006490	-0.010855	-0.005840	0.067335	-0.623953	-0.643244	0.302336	-0.247488	166.482208
32521	11877913	-0.002960	0.060917	9.776716	-0.005245	-0.002829	0.000481	0.059889	-0.630217	-0.637747	0.298435	-0.248781	166.495093
32522	11878013	-0.010463	0.055199	9.775552	0.005967	-0.014725	-0.002179	0.060271	-0.625914	-0.641765	0.300965	-0.256880	166.501490
32523	11878113	0.028180	0.038640	9.782258	0.008803	0.002116	-0.009283	0.065168	-0.619266	-0.641291	0.305139	-0.255306	166.487197
32524	11878213	-0.001805	0.067074	9.796672	0.008822	0.004149	-0.002649	0.069712	-0.624123	-0.645117	0.309308	-0.252586	166.469447
32525	11878313	0.013646	0.057325	9.784653	-0.003641	0.006747	-0.003837	0.072108	-0.621929	-0.644900	0.306339	-0.248372	166.445288
32526	11878413	0.010138	0.059521	9.781218	0.008432	0.007809	-0.004975	0.069941	-0.617242	-0.642946	0.310290	-0.243548	166.432301
32527	11878513	0.003668	0.055521	9.774287	-0.001345	0.010925	0.006499	0.056032	-0.626213	-0.650318	0.308606	-0.236982	166.474210
32528	11878613	-0.012193	0.071506	9.788658	0.005634	-0.000928	-0.011943	0.067163	-0.623740	-0.639145	0.310970	-0.237142	166.460045
32529	11878713	-0.003526	0.069946	9.786901	0.013191	-0.001947	0.001030	0.062410	-0.623399	-0.635399	0.317631	-0.237928	166.471706
32530	11878813	-0.002316	0.058122	9.774706	-0.000132	-0.008826	-0.004630	0.060014	-0.625594	-0.635616	0.316673	-0.242640	166.489691
32531	11878913	0.003117	0.041902	9.783248	-0.002386	0.006099	-0.002132	0.066915	-0.632987	-0.643406	0.314419	-0.238806	166.488398
32532	11879013	-0.005900	0.071160	9.782974	-0.000370	-0.002376	0.011633	0.062371	-0.628129	-0.639579	0.313286	-0.239871	166.507994
32533	11879113	0.006344	0.058764	9.781626	0.002718	0.003169	-0.004092	0.060481	-0.621397	-0.641685	0.313958	-0.237708	166.517518
32534	11879213	-0.000451	0.043168	9.786145	0.002732	0.006043	-0.006010	0.069521	-0.626275	-0.643108	0.314647	-0.233888	166.490271
32535	11879313	-0.005453	0.068677	9.775714	-0.000525	0.004082	-0.003885	0.069244	-0.628320	-0.639049	0.313465	-0.231198	166.470579
32536	11879413	0.006836	0.050911	9.770958	0.000724	-0.000591	-0.005502	0.069645	-0.621652	-0.640977	0.313001	-0.231180	166.446006
32537	11879513	0.007724	0.056382	9.771611	-0.005673	-0.003411	0.007469	0.069435	-0.626169	-0.641058	0.308842	-0.232819	166.436350
32538	11879613	0.012543	0.056543	9.777169	0.005765	-0.012650	0.002826	0.069712	-0.624123	-0.645117	0.311247	-0.239737	166.425564
32539	11879713	-0.000764	0.064121	9.772006	0.001082	0.001711	-0.000235	0.065024	-0.626255	-0.645511	0.310974	-0.238421	166.438627
32540	11879813	0.004654	0.062674	9.770281	0.001035	-0.002893	-0.007892	0.067506	-0.624166	-0.647343	0.310694	-0.239716	166.433290
32541	11879913	0.011271	0.050671	9.778510	0.001015	0.000884	-0.007217	0.069559	-0.621545	-0.638928	0.310402	-0.238849	166.419047
32542	11880013	0.012750	0.055745	9.787132	0.000776	0.000554	0.002186	0.062075	-0.632539	-0.637610	0.309947	-0.238205	166.450891
32543	11880113	-0.003160	0.051288	9.783565	-0.005332	-0.009002	-0.001035	0.064939	-0.626148	-0.643461	0.306002	-0.243024	166.460059
32544	11880213	0.008080	0.044610	9.781570	-0.002177	-0.005012	-0.002915	0.069139	-0.630579	-0.639089	0.303871	-0.245549	166.452566
32545	11880313	0.006552	0.065172	9.777225	-0.004417	-0.003004	-0.004190	0.071831	-0.623974	-0.640841	0.300460	-0.246915	166.428159
32546	11880413	0.006087	0.063312	9.785123	0.002300	-0.004853	-0.006616	0.064892	-0.621311	-0.637232	0.300901	-0.249339	166.437408
32547	11880513	0.015676	0.053958	9.792721	-0.002766	0.000366	0.000360	0.064939	-0.626148	-0.643461	0.298423	-0.248794	166.448865
32548	11880613	0.002467	0.054595	9.777740	-0.005584	-0.012438	-0.020428	0.065082	-0.619159	-0.639241	0.294383	-0.255521	166.440227
32549	11880713	0.015884	0.061005	9.764035	-0.008777	-0.000697	-0.007698	0.060652	-0.621610	-0.645784	0.288482	-0.255562	166.454699
32550	11880813	0.005075	0.058412	9.780993	-0.008213	0.006017	-0.001715	0.062714	-0.628556	-0.647778	0.282889	-0.251774	166.467937
32551	11880913	0.001247	0.075907	9.785187	0.002928	0.010144	-0.016437	0.060586	-0.619139	-0.641644	0.283716	-0.245577	166.468570
32552	11881013	0.005718	0.051615	9.769251	-0.000580	-0.005326	-0.001670	0.067650	-0.617178	-0.643123	0.282498	-0.248279	166.447592
32553	11881113	0.012857	0.047784	9.785067	-0.000749	-0.003613	-0.002165	0.062753	-0.623826	-0.643598	0.281183	-0.250005	166.457038
32554	11881213	-0.001354	0.069547	9.778602	0.003399	-0.007523	-0.002050	0.064729	-0.630665	-0.643542	0.282246	-0.253972	166.464432
32555	11881313	0.005486	0.061592	9.769411	-0.004016	-0.005925	0.013809	0.067506	-0.624166	-0.647343	0.279021	-0.257063	166.459162
32556	11881413	0.001746	0.059348	9.771260	-0.008866	-0.017546	0.001302	0.060014	-0.625594	-0.635616	0.273047	-0.266784	166.488382
32557	11881513	-0.002634	0.064812	9.774720	-0.000303	-0.005816	-0.003206	0.072003	-0.624187	-0.644940	0.271995	-0.269759	166.444712
32558	11881613	0.002537	0.063515	9.773476	0.004172	-0.000143	0.003092	0.069607	-0.626382	-0.645157	0.273490	-0.269503	166.422554
32559	11881713	-0.007993	0.064370	9.792323	0.000535	-0.006995	-0.010726	0.062476	-0.625871	-0.639539	0.272936	-0.273144	166.439710
32560	11881813	-0.005565	0.067075	9.781887	-0.001770	0.007565	-0.001419	0.063010	-0.624146	-0.649747	0.271036	-0.268466	166.456951
32561	11881913	-0.002121	0.050700	9.765668	-0.003680	-0.014264	-0.003103	0.056156	-0.621590	-0.648187	0.268045	-0.276297	166.518335
32562	11882013	0.011312	0.048052	9.771487	0.003874	0.000082	0.007062	0.060528	-0.626234	-0.647914	0.269357	-0.275933	166.558737
32563	11882113	0.000322	0.059793	9.779379	-0.004846	-0.006491	-0.001314	0.051402	-0.621249	-0.644441	0.265691	-0.279318	166.650101
32564	11882213	-0.001412	0.068204	9.780630	-0.001624	0.004663	0.003488	0.064643	-0.630558	-0.641493	0.263867	-0.276321	166.672510
32565	11882313	0.003280	0.058388	9.786516	-0.004820	-0.009154	0.006300	0.067631	-0.619543	-0.645213	0.260200	-0.281223	166.622028
32566	11882413	0.000204	0.057993	9.790370	0.007191	-0.000904	-0.011552	0.064767	-0.625935	-0.639362	0.263467	-0.281367	166.617241
32567	11882513	0.001849	0.062902	9.775642	0.007070	-0.004521	-0.013694	0.062648	-0.626084	-0.643638	0.266670	-0.283580	166.628484
32568	11882613	0.002853	0.064183	9.787908	0.006603	-0.018692	-0.014096	0.069731	-0.621758	-0.643027	0.269609	-0.293895	166.568278
32569	11882713	0.000856	0.061204	9.765647	0.010253	0.001985	-0.006724	0.071917	-0.624080	-0.642891	0.274620	-0.292382	166.506239
32570	11882813	0.004675	0.044577	9.787211	-0.001112	0.005242	-0.007749	0.069731	-0.621758	-0.643027	0.273121	-0.289004	166.464878
32571	11882913	0.005422	0.058552	9.768245	-0.003518	-0.009608	-0.003687	0.067393	-0.616858	-0.636974	0.270231	-0.294150	166.448850
32572	11883013	0.004781	0.057876	9.770276	-0.000018	0.008663	-0.002219	0.067650	-0.617178	-0.643123	0.269343	-0.288832	166.434101
32573	11883113	0.005469	0.062513	9.771181	0.004405	-0.003247	0.004582	0.060481	-0.621397	-0.641685	0.270967	-0.290367	166.491793
32574	11883213	0.013901	0.044810	9.776491	0.009147	-0.000622	0.003193	0.065340	-0.619479	-0.645390	0.275313	-0.290383	166.493973
32575	11883313	-0.002030	0.064414	9.783314	0.010723	-0.008905	0.005287	0.065425	-0.619586	-0.647439	0.280556	-0.295151	166.496531
32576	11883413	0.009273	0.050068	9.776267	0.009799	-0.010149	-0.002672	0.064986	-0.630985	-0.649691	0.285293	-0.300613	166.510919
32577	11883513	0.002237	0.056763	9.779270	-0.000181	-0.013621	-0.005354	0.066934	-0.630622	-0.641316	0.284322	-0.308053	166.508482
32578	11883613	-0.004641	0.054352	9.779967	-0.002321	-0.000322	-0.002013	0.064958	-0.623783	-0.641371	0.282113	-0.307883	166.514046
32579	11883713	0.003158	0.062720	9.788018	-0.000713	0.003326	0.000691	0.062543	-0.628343	-0.643679	0.280818	-0.305635	166.545227
32580	11883813	0.014387	0.049355	9.781453	0.000181	-0.003985	-0.005157	0.071469	-0.625912	-0.634732	0.280054	-0.307545	166.500992
32581	11883913	0.006080	0.048561	9.776314	-0.004078	-0.005845	-0.010692	0.069626	-0.624017	-0.643067	0.276867	-0.310508	166.468612
32582	11884013	0.007295	0.044449	9.778362	-0.001529	-0.002696	-0.008910	0.071898	-0.626446	-0.644981	0.275134	-0.311669	166.425052
32583	11884113	0.005413	0.053690	9.781046	0.002548	-0.004955	-0.006698	0.069521	-0.626275	-0.643108	0.275731	-0.314134	166.406097
32584	11884213	0.005310	0.059381	9.779204	0.003850	-0.000689	-0.004402	0.064662	-0.628193	-0.639402	0.277065	-0.314168	166.428448
32585	11884313	0.007636	0.065847	9.765889	-0.005347	-0.013251	-0.012949	0.060271	-0.625914	-0.641765	0.273159	-0.321381	166.471428
32586	11884413	0.009166	0.060587	9.790351	-0.002397	0.009013	-0.000707	0.067611	-0.621908	-0.647303	0.270903	-0.315858	166.457240
32587	11884513	-0.001740	0.072684	9.786682	-0.000948	-0.008366	0.008453	0.065110	-0.626361	-0.647561	0.269450	-0.320323	166.472992
32588	11884613	0.002199	0.052161	9.777408	0.012289	-0.003324	-0.006916	0.060586	-0.619139	-0.641644	0.275630	-0.321859	166.499220
32589	11884713	0.009800	0.074855	9.767684	0.000637	-0.001245	0.000391	0.062753	-0.623826	-0.643598	0.275111	-0.322221	166.517865
32590	11884813	0.012882	0.053394	9.780355	0.009193	-0.002966	-0.003531	0.067249	-0.623846	-0.641195	0.279507	-0.323553	166.502441
32591	11884913	0.003781	0.059606	9.776599	-0.001113	-0.005320	0.001727	0.069521	-0.626275	-0.643108	0.277982	-0.326247	166.479467
32592	11885013	0.008617	0.062161	9.768415	-0.001889	-0.012978	-0.001835	0.065005	-0.628620	-0.647601	0.276024	-0.333324	166.491708
32593	11885113	0.007686	0.045772	9.782277	0.002317	0.008532	-0.008697	0.060442	-0.626127	-0.645865	0.276498	-0.328064	166.532970
32594	11885213	0.008647	0.048608	9.781165	-0.003868	-0.005042	-0.000815	0.065082	-0.619159	-0.639241	0.273401	-0.330590	166.523074
32595	11885313	-0.007047	0.052160	9.778951	0.003888	-0.007483	-0.004476	0.062963	-0.619309	-0.643517	0.274760	-0.334508	166.531575
32596	11885413	0.008543	0.059869	9.781543	-0.001384	-0.000121	-0.002290	0.071936	-0.621715	-0.640800	0.273092	-0.334200	166.467782
32597	11885513	-0.001259	0.048243	9.784620	-0.001037	0.014227	-0.020529	0.058466	-0.619288	-0.645920	0.271684	-0.325647	166.522941
32598	11885613	0.003692	0.048149	9.785655	0.004716	-0.016555	-0.001363	0.069750	-0.619393	-0.640937	0.273507	-0.334758	166.472339
32599	11885713	-0.014391	0.075350	9.779295	0.000439	0.009025	-0.001740	0.064919	-0.628513	-0.645551	0.272883	-0.329227	166.491719
32600	11885813	0.007331	0.054487	9.776376	0.011315	-0.000412	-0.007266	0.064748	-0.628300	-0.641452	0.278510	-0.329089	166.510937
32601	11885913	0.001346	0.073233	9.768042	0.008842	-0.011562	-0.001429	0.064872	-0.623676	-0.639322	0.282700	-0.335350	166.521045
32602	11886013	0.001298	0.043103	9.792399	-0.008758	-0.004744	0.008065	0.062543	-0.628343	-0.643679	0.276776	-0.337741	166.572800
32603	11886113	0.004827	0.050269	9.784293	-0.002574	0.004265	-0.004429	0.067373	-0.619223	-0.639064	0.274433	-0.334913	166.535757
32604	11886213	0.008511	0.058811	9.789667	0.001654	0.003901	0.004167	0.063068	-0.617051	-0.643477	0.274485	-0.332327	166.551250
32605	11886313	-0.013084	0.064771	9.776758	0.003784	-0.007138	0.000427	0.074037	-0.623931	-0.638614	0.275770	-0.336036	166.461082
32606	11886413	-0.009549	0.058921	9.776890	-0.003079	-0.010967	-0.000794	0.066677	-0.630302	-0.635167	0.273129	-0.341955	166.467490
32607	11886513	0.000102	0.054864	9.776811	0.010651	-0.003803	-0.004808	0.058151	-0.626064	-0.646041	0.278369	-0.343773	166.548536
32608	11886613	0.012065	0.056478	9.775692	0.005317	-0.002429	0.007056	0.067105	-0.630835	-0.645415	0.280513	-0.344822	166.549647
32609	11886713	0.001871	0.045195	9.775679	0.000593	0.000282	0.001182	0.062437	-0.630601	-0.643719	0.279970	-0.344307	166.585792
32610	11886813	0.005841	0.043990	9.784225	0.007024	0.007329	-0.003493	0.069712	-0.624123	-0.645117	0.283125	-0.339722	166.542830
32611	11886913	0.013965	0.048083	9.779210	0.007268	-0.003533	-0.012358	0.066915	-0.632987	-0.643406	0.286452	-0.341347	166.540464
32612	11887013	0.004936	0.060819	9.788983	-0.001324	-0.004540	-0.006907	0.062667	-0.623719	-0.641548	0.284838	-0.343565	166.557447
32613	11887113	0.006270	0.065306	9.774726	0.005810	0.000771	0.003392	0.063115	-0.621887	-0.649706	0.287275	-0.342766	166.569066
32614	11887213	-0.008771	0.060822	9.757071	0.008285	-0.006376	-0.009469	0.065177	-0.628833	-0.651700	0.291176	-0.346026	166.570511
32615	11887313	0.012757	0.049749	9.773003	0.003572	0.002560	-0.016391	0.062838	-0.623932	-0.645647	0.292399	-0.344146	166.575682
32616	11887413	-0.001563	0.051663	9.794146	0.002260	0.002272	-0.010249	0.067335	-0.623953	-0.643244	0.292849	-0.342441	166.553016
32617	11887513	0.005115	0.051268	9.776900	0.000360	-0.008859	-0.005965	0.060567	-0.621504	-0.643734	0.292196	-0.347135	166.579357
32618	11887613	-0.007908	0.058465	9.784621	0.002766	0.001953	0.004722	0.055603	-0.625680	-0.640069	0.292888	-0.345675	166.652848
32619	11887713	-0.007462	0.053320	9.761293	0.006445	-0.003290	0.001830	0.060357	-0.626021	-0.643815	0.295696	-0.347202	166.684938
32620	11887813	0.008787	0.054720	9.780875	-0.001058	0.003355	-0.011214	0.069159	-0.628214	-0.636999	0.294250	-0.344871	166.649261
32621	11887913	-0.000592	0.061573	9.768888	0.005805	-0.005329	-0.011167	0.060099	-0.625701	-0.637666	0.296737	-0.347528	166.679951
32622	11888013	0.005812	0.053677	9.778654	0.008046	-0.001746	0.006882	0.069377	-0.633264	-0.647328	0.300447	-0.348178	166.666478
32623	11888113	-0.002465	0.054584	9.776005	0.007615	-0.004404	0.002918	0.066934	-0.630622	-0.641316	0.303923	-0.350338	166.661976
32624	11888213	0.005418	0.048872	9.778458	-0.001933	0.005116	0.005041	0.069521	-0.626275	-0.643108	0.301917	-0.347040	166.627863
32625	11888313	0.010523	0.056490	9.774990	0.001893	0.006035	-0.009914	0.062753	-0.623826	-0.643598	0.302157	-0.343183	166.641825
32626	11888413	0.007633	0.048976	9.792038	0.010234	-0.001978	0.007832	0.071831	-0.623974	-0.640841	0.307112	-0.343955	166.598225
32627	11888513	-0.003562	0.055519	9.772420	-0.000139	0.009200	-0.006700	0.065301	-0.624209	-0.649570	0.306177	-0.338290	166.603411
32628	11888613	0.001746	0.065559	9.774181	0.002052	0.003130	0.001595	0.067249	-0.623846	-0.641195	0.306468	-0.336126	166.599775
32629	11888713	0.005229	0.064767	9.766038	0.003455	0.006168	-0.002898	0.069435	-0.626169	-0.641058	0.307577	-0.332204	166.584735
32630	11888813	-0.002454	0.045824	9.791937	0.000024	0.000115	-0.000762	0.069855	-0.617135	-0.640896	0.306714	-0.331756	166.566151
32631	11888913	-0.000889	0.066780	9.775630	-0.000915	0.000756	-0.003322	0.067592	-0.624273	-0.649393	0.305322	-0.330936	166.567934
32632	11889013	0.015421	0.062721	9.778462	0.006790	-0.007987	-0.002591	0.064748	-0.628300	-0.641452	0.308344	-0.335132	166.587179
32633	11889113	0.010729	0.050807	9.773621	0.005148	-0.008980	0.009432	0.062581	-0.623612	-0.639498	0.310385	-0.339934	166.616674
32634	11889213	-0.014173	0.063606	9.786915	0.003162	0.002987	0.006773	0.065301	-0.624209	-0.649570	0.311295	-0.337866	166.626514
32635	11889313	0.007089	0.060498	9.769990	-0.003108	-0.002953	-0.003963	0.069797	-0.624230	-0.647167	0.308649	-0.339163	166.606833
32636	11889413	-0.001872	0.059424	9.775471	-0.006066	-0.003844	-0.015876	0.056090	-0.619118	-0.644047	0.304352	-0.340950	166.651903
32637	11889513	0.006882	0.057992	9.770613	0.003279	-0.002308	-0.006853	0.062943	-0.621674	-0.645607	0.305376	-0.341873	166.658563
32638	11889613	0.011419	0.055573	9.786560	-0.002121	-0.002767	0.005164	0.060824	-0.621824	-0.649883	0.303266	-0.343099	166.683706
32639	11889713	0.005755	0.055516	9.777204	0.002778	0.010047	-0.001060	0.055794	-0.623528	-0.642079	0.303987	-0.336972	166.738972
32640	11889813	-0.003171	0.059261	9.781821	0.000108	-0.008488	-0.002006	0.069349	-0.626062	-0.639008	0.303178	-0.341444	166.711154
32641	11889913	0.002657	0.048506	9.777329	-0.000306	0.004849	0.003299	0.066953	-0.628257	-0.639226	0.302115	-0.338296	166.707895
32642	11890013	-0.006872	0.064532	9.787095	-0.006149	0.007327	-0.001731	0.062418	-0.632966	-0.645809	0.297725	-0.333723	166.745316
32643	11890113	0.009633	0.061952	9.783229	0.006912	0.000473	0.010278	0.062733	-0.626191	-0.645688	0.300776	-0.333105	166.769817
32644	11890213	-0.000959	0.065205	9.788454	-0.001971	0.014719	-0.007472	0.071917	-0.624080	-0.642891	0.298790	-0.324252	166.704277
32645	11890313	0.002564	0.055712	9.775028	0.001135	-0.006328	0.004687	0.062648	-0.626084	-0.643638	0.298550	-0.327514	166.732245
